cp_wave_sv,LUA_MENU_CP/WAVE_SURVIVAL,PLAYLIST/SURVIVAL_DESC,icon_cp_mode_tacops,,,Alternate,cp_sv_aniyah,,,,,,,,1,1,1,0,1,60,0,icon_cp_mode_tacops,LUA_MENU_MP/CDL_DOM_NAME,,,,,,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,,0,0,0,0,
cp_specops,LUA_MENU_CP/CLASSIC_MISSIONS,LUA_MENU_CP/CLASSIC_MISSIONS_DESC,icon_mode_cp_mission,,,Alternate,cp_so_highway,,,,,,,,1,1,1,0,1,60,0,icon_mode_cp_mission,LUA_MENU_MP/CDL_DOM_NAME,,,,,,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,,0,0,0,0,
incursion,LUA_MENU_CP/INCURSION,LUA_MENU_CP/INCURSION_DESC,icon_mode_cp_mission,,,Alternate,cp_raid_proto,,,,,,,,1,1,1,0,1,60,0,icon_mode_cp_mission,LUA_MENU_MP/CDL_DOM_NAME,,,,,,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,,0,0,0,0,
missions,LUA_MENU_CP/MISSIONS,LUA_MENU_CP/MISSIONS_DESC,icon_mode_cp_mission,,,Alternate,cp_mission_bads,,,,,,,,1,1,1,0,1,60,0,icon_mode_cp_mission,LUA_MENU_MP/CDL_DOM_NAME,,,,,,0,0,menu_keyart_quickplay_layer_00,menu_keyart_quickplay_layer_01,,0,0,0,0,
cqc,LUA_MENU_CP/CQC,LUA_MENU_CP/CQC_DESC,icon_mode_cp_mission,,,Alternate,cp_mission_nuke,,,,,,,,1,1,1,0,1,60,0,icon_mode_cp_mission,LUA_MENU_MP/CDL_DOM_NAME,,,,,,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,,0,0,0,0,
private_arena,LUA_MENU_MP/ARENA,LUA_MENU_MP/ARENA_DESC,icon_mode_mp_arena,1,1,PrivateTournament,mp_m_alley,LUA_MENU/WARGAME_TEAM_DEATHMATCH,OBJECTIVES/WAR_HINT,OBJECTIVES/WAR_HINT,0,1,icon_mp_mode_arena_hcore,icon_mp_mode_arena_realism,1,1,1.5,0,1.5,60,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,arena,,,hud_splash_gamemode_diamond,hud_splash_gamemode_diamond_topo,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,1,0,0,0,0,jup_mp_splash_message_diamond_topo
private_arena_test,LUA_MENU_MP/WAVE_SURVIVAL,LUA_MENU_MP/ARENA_DESC,icon_mode_mp_arena,1,1,PrivateTournament,mp_m_alley,LUA_MENU/WARGAME_TEAM_DEATHMATCH,OBJECTIVES/WAR_HINT,OBJECTIVES/WAR_HINT,0,1,icon_mp_mode_arena_hcore,icon_mp_mode_arena_realism,1,1,1.5,0,1.5,60,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,barena,,,hud_splash_gamemode_diamond,hud_splash_gamemode_diamond_topo,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,1,0,0,0,0,jup_mp_splash_message_diamond_topo
private_br_solo,PLAYLIST/BRSOLO_NAME,LUA_MENU_MP/SOLOBR_DESC,icon_mode_wz_br,0,0,BattleRoyale,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_solos,br_solos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_al_mazrah_layer_00,menu_keyart_br_al_mazrah_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_br_duos,PLAYLIST/BRDUOS_NAME,LUA_MENU_MP/DUOSBR_DESC,icon_mode_wz_br_duos,0,0,BattleRoyale,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_duos,br_duos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_al_mazrah_layer_00,menu_keyart_br_al_mazrah_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_br_trios,PLAYLIST/BRTRIOS_NAME,LUA_MENU_MP/TRIOSBR_DESC,icon_mode_wz_br_trios,0,0,BattleRoyale,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_trios,br_trios.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_al_mazrah_layer_00,menu_keyart_br_al_mazrah_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_br_quads,PLAYLIST/BRQUADS_NAME,LUA_MENU_MP/QUADSBR_DESC,icon_mode_wz_br_quads,0,0,BattleRoyale,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_quads,br_quads.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_al_mazrah_layer_00,menu_keyart_br_al_mazrah_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_br_plunder,LUA_MENU_MP/PAYBACK,LUA_MENU/BLOOD_MONEY_DESC,icon_mode_wz_plunder,0,0,Plunder,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,1,1,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_dmz,,,hud_splash_gamemode_homeplate,hud_splash_gamemode_homeplate_topo,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,1,0,0,0,0,jup_mp_splash_message_homeplate_topo
private_br_unhinged_trios,PLAYLIST/BR_UNHINGED_TRIOS,PLAYLIST/BR_UNHINGED_DESC,icon_mode_wz_br_trios_assim_exp,0,0,BattleRoyale,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_unhinged_trios,br_unhinged_trios.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_wz_br_trios_layer00,menu_keyart_wz_br_trios_layer01,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_br_third_trios,PLAYLIST/THIRDBR_TRIOS,LUA_MENU_MP/BR_DESC_2,icon_mode_wz_br_trios_3p,0,0,BattleRoyale,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_third_trios,br_third_trios.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_wz_br_trios_layer00,menu_keyart_wz_br_trios_layer01,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_br_mini_trios,LUA_MENU_MP/BRMINI,LUA_MENU_MP/BRMINI_DESC,icon_mode_wz_br_trios,0,0,BattleRoyale,mp_saba2,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_mini_trios,br_mini_trios.cfg,,,,0,0,menu_keyart_br_al_mazrah_layer_00,menu_keyart_br_al_mazrah_layer_00,1,0,0,0,0,
zm_rb,LUA_MENU_MP/ZM_RB,LUA_MENU_MP/ZM_RB_DESC,icon_mode_mp_tdm,1,1,Standard,,LUA_MENU/WARGAME_TEAM_DEATHMATCH,OBJECTIVES/WAR_HINT,OBJECTIVES/WAR_HINT,0,1,icon_mode_mp_tdm,icon_mode_mp_tdm,1,1,1,0,1,60,1,icon_mode_mp_tdm,LUA_MENU_MP/CDL_DOM_NAME,,,,hud_splash_gamemode_hexagon,hud_splash_gamemode_hexagon_topo,0,0,jup_ui_menu_keyart_tdm_button,jup_ui_menu_keyart_tdm_button,,0,0,0,0,jup_mp_splash_message_hexagone_topo
ob,LUA_MENU_MP/OB,LUA_MENU_MP/OB_DESC,icon_mode_mp_tdm,0,0,Standard,mp_jup_ob_proto,LUA_MENU_MP/OB,LUA_MENU_MP/OB_DESC,LUA_MENU_MP/OB_DESC,0,1,icon_mode_mp_tdm,icon_mode_mp_tdm,1,1,1,0,1,60,1,icon_mode_mp_tdm,LUA_MENU_MP/CDL_DOM_NAME,,,,hud_splash_gamemode_hexagon,hud_splash_gamemode_hexagon_topo,0,0,jup_ui_menu_keyart_tdm_button,jup_ui_menu_keyart_tdm_button,,0,0,0,0,jup_mp_splash_message_hexagone_topo
brtdm_mgl,LUA_MENU_MP/WAR,LUA_MENU_MP/WAR_DESC,icon_mode_mp_tdm,1,1,Alternate,mp_donetsk,LUA_MENU/WARGAME_TEAM_DEATHMATCH,OBJECTIVES/WAR_HINT,OBJECTIVES/WAR_HINT,0,1,icon_mp_mode_tdm_hcore,icon_mp_mode_tdm_realism,1,1,1,0,1,60,0,icon_mp_mode_tdm,LUA_MENU_MP/CDL_DOM_NAME,,,,hud_splash_gamemode_hexagon,hud_splash_gamemode_hexagon_topo,0,0,jup_ui_menu_keyart_tdm_button,jup_ui_menu_keyart_tdm_button,,0,0,0,0,jup_mp_splash_message_hexagone_topo
private_res_solo,PLAYLIST/BR_SOLOS_RESURGENCE,LUA_MENU_MP/RESURGENCE_SOLO_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_sealion,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_seal_res_solos,br_seal_res_solos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_wz_br_ashika_solos_layer00,menu_keyart_wz_br_ashika_solos_layer00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_res_duos,PLAYLIST/BR_DUOS_RESURGENCE,LUA_MENU_MP/RESURGENCE_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_sealion,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_seal_res_duos,br_seal_res_duos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_wz_br_ashika_solos_layer00,menu_keyart_wz_br_ashika_solos_layer00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_res_trios,PLAYLIST/BR_TRIOS_RESURGENCE,LUA_MENU_MP/RESURGENCE_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_sealion,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_seal_res_trios,br_seal_res_trios.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_wz_br_ashika_solos_layer00,menu_keyart_wz_br_ashika_solos_layer00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_res_quads,PLAYLIST/BR_QUADS_RESURGENCE,LUA_MENU_MP/RESURGENCE_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_sealion,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_seal_res_quads,br_seal_res_quads.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_wz_br_ashika_solos_layer00,menu_keyart_wz_br_ashika_solos_layer00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
conflict,LUA_MENU_MP/CONFLICT,OBJECTIVES/CONFLICT,icon_mode_mp_war,0,1,Alternate,mp_sira_gw,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/CONFLICT_HINT,OBJECTIVES/CONFLICT_HINT,0,1,icon_mode_mp_war,icon_mode_mp_war_tier1,1,1,1.1,0,1.65,40,0,icon_mode_mp_war,LUA_MENU_MP/CDL_DOM_NAME,,,,hud_splash_gamemode_homeplate,hud_splash_gamemode_homeplate_topo,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,,0,0,0,0,jup_mp_splash_message_homeplate_topo
havoc,LUA_MENU_MP/HAVOC,LUA_MENU_MP/HAVOC_DESC,icon_mode_mp_havoc,0,1,Alternate,mp_farm_18,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/HAVOC_HINT,OBJECTIVES/HAVOC_HINT,0,1,icon_mode_mp_havoc,icon_mode_mp_havoc,1,1,1,0,1,60,11,icon_mode_mp_havoc,LUA_MENU_MP/CDL_DOM_NAME,,,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_dmz_layer_00,menu_keyart_dmz_layer_01,,0,0,0,0,jup_mp_splash_message_mountain_topo
private_res_solos_delta,PLAYLIST/BR_SOLOS_RESURGENCE,LUA_MENU_MP/RESURGENCE_SOLO_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_res_solos,br_delta_res_solos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_res_duos_delta,PLAYLIST/BR_DUOS_RESURGENCE,LUA_MENU_MP/RESURGENCE_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_res_duos,br_delta_res_duos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_res_trios_delta,PLAYLIST/BR_TRIOS_RESURGENCE,LUA_MENU_MP/RESURGENCE_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_res_trios,br_delta_res_trios.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_res_quads_delta,PLAYLIST/BR_QUADS_RESURGENCE,LUA_MENU_MP/RESURGENCE_DESC,icon_mode_wz_br_resurgence,0,0,Resurgence,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_res_quads,br_delta_res_quads.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,jup_mp_splash_message_mountain_topo
private_br_solos_delta,PLAYLIST/BR_SOLOS,LUA_MENU_MP/SOLOBR_DESC,icon_mode_wz_br,0,0,BattleRoyale,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_br_solos,br_delta_br_solos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,
private_br_duos_delta,PLAYLIST/BR_DUOS,LUA_MENU_MP/DUOSBR_DESC,icon_mode_wz_br_duos,0,0,BattleRoyale,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_br_duos,br_delta_br_duos.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,
private_br_trios_delta,PLAYLIST/BR_TRIOS,LUA_MENU_MP/TRIOSBR_DESC,icon_mode_wz_br_trios,0,0,BattleRoyale,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_br_trios,br_delta_br_trios.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,
private_br_quads_delta,PLAYLIST/BR_QUADS,LUA_MENU_MP/QUADSBR_DESC,icon_mode_wz_br_quads,0,0,BattleRoyale,mp_delta,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,br_delta_br_quads,br_delta_br_quads.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_br_vondel_layer_00,menu_keyart_br_vondel_layer_00,1,0,0,0,0,
private_ranked_trios,LP/WOSW_TRIOS,PLAYLIST/WSOW_TRIOS_DESC,icon_mode_wz_br_ranked_release,0,0,BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,pm_br_wsow_trios,pm_br_wsow_trios.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,menu_keyart_tier_1_wsoe_layer_00,menu_keyart_tier_1_wsoe_layer_01,1,0,0,0,0,jup_mp_splash_message_mountain_topo
robj,LUA_MENU_MP/DEMOLITION,LUA_MENU_MP/DEMOLITION_DESC,icon_mode_mp_demolition,1,1,Alternate,mp_hackney_am,LUA_MENU/WARGAME_SEARCH_AND_DESTROY,OBJECTIVES/DD_ATTACKER_HINT,OBJECTIVES/DD_DEFENDER_HINT,0,1,icon_mode_mp_demolition,icon_mode_mp_demolition,1,1,1,0,1,60,12,icon_mode_mp_demolition,LUA_MENU_MP/CDL_DOM_NAME,,,,hud_splash_gamemode_homeplate,hud_splash_gamemode_homeplate_topo,0,0,,,,0,0,0,0,jup_mp_splash_message_homeplate_topo
mgl_private_br_mini_solo,PLAYLIST/MOBILE_BR_MINI_BR_NAME,PLAYLIST/MOBILE_BR_MINI_BR_DESC,icon_mode_wz_br,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniSolo,mgl_brMiniSolo.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br01,mgl_ui_playlistcard_br01,1,0,1,25,78,jup_mp_splash_message_mountain_topo
mgl_private_br_mini_solofast,PLAYLIST/MOBILE_BR_FAST_MINI_BR_NAME,PLAYLIST/MOBILE_BR_FAST_MINI_BR_DESC,icon_mode_wz_br,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniSoloFast,mgl_brMiniSoloFast.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br01,mgl_ui_playlistcard_br01,1,0,1,25,45,jup_mp_splash_message_mountain_topo
mgl_private_br_mini_duo,PLAYLIST/MOBILE_BR_MINI_BR_NAME,PLAYLIST/MOBILE_BR_MINI_BR_DESC,icon_mode_wz_br_duos,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniDuo,mgl_brMiniDuo.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br02,mgl_ui_playlistcard_br02,1,0,2,25,78,jup_mp_splash_message_mountain_topo
mgl_private_br_mini_duofast,PLAYLIST/MOBILE_BR_FAST_MINI_BR_NAME,PLAYLIST/MOBILE_BR_FAST_MINI_BR_DESC,icon_mode_wz_br_duos,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniDuoFast,mgl_brMiniDuoFast.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br02,mgl_ui_playlistcard_br02,1,0,2,25,44,jup_mp_splash_message_mountain_topo
mgl_private_br_mini_trio,PLAYLIST/MOBILE_BR_MINI_BR_NAME,PLAYLIST/MOBILE_BR_MINI_BR_DESC,icon_mode_wz_br_trios,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniTrio,mgl_brMiniTrio.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br03,mgl_ui_playlistcard_br03,1,0,3,25,78,jup_mp_splash_message_mountain_topo
mgl_private_br_mini_triofast,PLAYLIST/MOBILE_BR_FAST_MINI_BR_NAME,PLAYLIST/MOBILE_BR_FAST_MINI_BR_DESC,icon_mode_wz_br_trios,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniTrioFast,mgl_brMiniTrioFast.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br03,mgl_ui_playlistcard_br03,1,0,3,25,45,jup_mp_splash_message_mountain_topo
mgl_private_br_mini_quad,PLAYLIST/MOBILE_BR_MINI_BR_NAME,PLAYLIST/MOBILE_BR_MINI_BR_DESC,icon_mode_wz_br_quads,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniQuad,mgl_brMiniQuad.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br04,mgl_ui_playlistcard_br04,1,0,4,25,76,jup_mp_splash_message_mountain_topo
mgl_private_br_mini_quadfast,PLAYLIST/MOBILE_BR_FAST_MINI_BR_NAME,PLAYLIST/MOBILE_BR_FAST_MINI_BR_DESC,icon_mode_wz_br_quads,0,0,MGL_BattleRoyale,0,LUA_MENU/WARGAME_DEATHMATCH,OBJECTIVES/DM_HINT,OBJECTIVES/DM_HINT,0,0,icon_mp_mode_arena_hcore,icon_mp_mode_tdm_realism,1,0,2.5,0,1,20,0,icon_mode_mp_arena,LUA_MENU_MP/CDL_DOM_NAME,mgl_brMiniQuadFast,mgl_brMiniQuadFast.cfg,,hud_splash_gamemode_mountain,hud_splash_gamemode_mountain_topo,0,0,mgl_ui_playlistcard_br04,mgl_ui_playlistcard_br04,1,0,4,25,44,jup_mp_splash_message_mountain_topo
