10490,iw9_s2_ch_pmc_oilfield_sniper_ai,CHALLENGE/PMC_OILFIELD_SNIPER_AI_NAME,CHALLENGE/PMC_OILFIELD_SNIPER_AI_DESC,14,,0,,,,,,,,,,,,,,,,,,0,target
10491,iw9_s2_ch_pmc_operator_kill,CHALLENGE/PMC_OPERATOR_KILL_NAME,CHALLENGE/PMC_OPERATOR_KILL_DESC,4,12130,10000,,CHALLENGE/PMC_OPERATOR_KILL_DETAIL_DESC,,,,,,,,,,,,,,,,0,target
10492,iw9_s2_ch_pmc_task_elimination,CHALLENGE/PMC_TASK_ELIMINATION_NAME,CHALLENGE/PMC_TASK_ELIMINATION_DESC,3,9270,10000,,CHALLENGE/PMC_TASK_ELIMINATION_DETAIL_DESC,german,,,6,,,,,,,,,,,,0,target
10493,iw9_s2_ch_pmc_uav_tower,CHALLENGE/PMC_UAV_TOWER_NAME,CHALLENGE/PMC_UAV_TOWER_DESC,3,9145,10000,,CHALLENGE/PMC_UAV_TOWER_DETAIL_DESC,american,,,6,,,,,,,,,,,,0,target
10494,iw9_s2_ch_pmc_extract_weapon_case,CHALLENGE/PMC_EXTRACT_WEAPON_CASE_NAME,CHALLENGE/PMC_EXTRACT_WEAPON_CASE_DESC,1,9153,10000,,CHALLENGE/PMC_EXTRACT_WEAPON_CASE_DETAIL_DESC,german,,,4,,,17,,,,,,,,,0,target
10495,iw9_s2_ch_pmc_operator_kill_smg,CHALLENGE/PMC_OPERATOR_KILL_SMG_NAME,CHALLENGE/PMC_OPERATOR_KILL_SMG_DESC,3,12136,10000,,CHALLENGE/PMC_OPERATOR_KILL_SMG_DETAIL_DESC,american,,,0,,,,,,,,,,,,0,target
10496,iw9_s2_ch_pmc_operator_kill_ar,CHALLENGE/PMC_OPERATOR_KILL_AR_NAME,CHALLENGE/PMC_OPERATOR_KILL_AR_DESC,4,,10000,,CHALLENGE/PMC_OPERATOR_KILL_AR_DETAIL_DESC,german,,,2,,,,,,,,,,,,0,target
10497,iw9_s2_ch_pmc_operator_kill_exhume,CHALLENGE/PMC_OPERATOR_KILL_EXHUME_NAME,CHALLENGE/PMC_OPERATOR_KILL_EXHUME_DESC,3,9111,10000,,CHALLENGE/PMC_OPERATOR_KILL_EXHUME_DETAIL_DESC,british,,,4,,,,,,,,,,,,0,target
10498,iw9_s2_ch_pmc_task_hunt,CHALLENGE/PMC_TASK_HUNT_NAME,CHALLENGE/PMC_TASK_HUNT_DESC,2,9092,10000,,CHALLENGE/PMC_TASK_HUNT_DETAIL_DESC,british,,,1,,,,,,,,,,,,0,target
10499,iw9_s2_ch_pmc_sam_site,CHALLENGE/PMC_CAPTURE_SAM_SITE_NAME,CHALLENGE/PMC_CAPTURE_SAM_SITE_DESC,2,,10000,,CHALLENGE/PMC_CAPTURE_SAM_SITE_DETAIL_DESC,american,,,3,,,,,,,,,,,,0,target
10500,iw9_s2_ch_pmc_squad_wipe,CHALLENGE/PMC_SQUAD_WIPE_NAME,CHALLENGE/PMC_SQUAD_WIPE_DESC,2,9270,10000,,CHALLENGE/PMC_SQUAD_WIPE_DETAIL_DESC,,,,,,,,,,,,,,,,0,target
10501,iw9_s2_ch_pmc_pistol_headshot_ai,CHALLENGE/PMC_PISTOL_HEADSHOT_NAME,CHALLENGE/PMC_PISTOL_HEADSHOT_DESC,10,11882,10000,,CHALLENGE/PMC_PISTOL_HEADSHOT_DETAIL_DESC,,,,,,,,,,,,,,,,0,target
10502,iw9_s2_ch_pmc_kill_riot_shield,CHALLENGE/PMC_KILL_RIOT_SHIELD_NAME,CHALLENGE/PMC_KILL_RIOT_SHIELD_DESC,5,,10000,,CHALLENGE/PMC_KILL_RIOT_SHIELD_DETAIL_DESC,american,,,7,,,,,,,,,,,,0,target
10503,iw9_s2_ch_pmc_long_range_kill,CHALLENGE/PMC_LONG_RANGE_KILL_NAME,CHALLENGE/PMC_LONG_RANGE_KILL_DESC,8,11815,10000,,CHALLENGE/PMC_LONG_RANGE_KILL_DETAIL_DESC,american,,,5,,,,,,,,,,,,0,target
10504,iw9_s2_ch_pmc_grenade_extract,CHALLENGE/PMC_GRENADE_EXTRACT_NAME,CHALLENGE/PMC_GRENADE_EXTRACT_DESC,1,9238,10000,,CHALLENGE/PMC_GRENADE_EXTRACT_DETAIL_DESC,,,6,,,,,EXTRACT,,,,IW9_START_MATCH_EVENT,,,,0,target_with_reset
10505,iw9_s2_ch_pmc_charlie725_extract,CHALLENGE/PMC_CHARLIE725_EXTRACT_NAME,CHALLENGE/PMC_CHARLIE725_EXTRACT_DESC,1,9109,10000,,CHALLENGE/PMC_CHARLIE725_EXTRACT_DETAIL_DESC,american,,,,,11884,,EXTRACT,,,,,,,,0,target
10506,iw9_s2_ch_pmc_unique_vehicle_pilot,CHALLENGE/PMC_UNIQUE_VEHICLE_PILOT_NAME,CHALLENGE/PMC_UNIQUE_VEHICLE_PILOT_DESC,1,9153,10000,,CHALLENGE/PMC_UNIQUE_VEHICLE_PILOT_DETAIL_DESC,,,4,,,,,,,,,IW9_START_MATCH_EVENT,,,,0,target_with_reset
10507,iw9_s2_ch_pmc_full_backpack_extract,CHALLENGE/PMC_FULL_BACKPACK_EXTRACT_NAME,CHALLENGE/PMC_FULL_BACKPACK_EXTRACT_DESC,1,9119,5000,,CHALLENGE/PMC_FULL_BACKPACK_EXTRACT_DETAIL_DESC,british,,,,,,,,,,,,64,,,0,target
10508,iw9_s2_ch_pmc_liquor_extract,CHALLENGE/PMC_LIQUOR_EXTRACT_NAME,CHALLENGE/PMC_LIQUOR_EXTRACT_DESC,3,9170,10000,,CHALLENGE/PMC_LIQUOR_EXTRACT_DETAIL_DESC,british,,,,,13370,,EXTRACT,,,,,,,,0,target
10509,iw9_s2_ch_pmc_hydro_shotgun_ai_compound,CHALLENGE/PMC_HYDRO_SHOTGUN_AI_NAME,,2,,10000,,CHALLENGE/PMC_HYDRO_SHOTGUN_AI_DETAIL_DESC,german,,,,10510|10489,,,,,,,,,,,0,compound_set
10510,iw9_s2_ch_pmc_hydro_travel,CHALLENGE/PMC_HYDRO_SHOTGUN_AI_NAME,CHALLENGE/PMC_HYDRO_TRAVEL_DESC,1,,0,,,,,,,,,,,,,,,,,,0,target
10511,iw9_s2_ch_pmc_oilfield_sniper_ai_compound,CHALLENGE/PMC_OILFIELD_SNIPER_AI_NAME,,2,,10000,,CHALLENGE/PMC_OILFIELD_SNIPER_AI_DETAIL_DESC,british,,,,10512|10490,,,,,,,,,,,0,compound_set
10512,iw9_s2_ch_pmc_oilfield_travel,CHALLENGE/PMC_OILFIELD_SNIPER_AI_NAME,CHALLENGE/PMC_OILFIELD_TRAVEL_DESC,1,,0,,,,,,,,,,,,,,,,,,0,target
11636,iw9_s2_ch_pmc_uav_tower_activate,PMC_S2/PMC_UAV_TOWER_ACTIVATE_NAME,,2,,5000,phalanx|20,PMC_S2/PMC_UAV_TOWER_ACTIVATE_DETAIL_DESC,american,,,,11637|11638,,,,,,,,63,,,0,compound_set
11637,iw9_s2_ch_pmc_uav_tower_activate_1_ping,,PMC_S2/PMC_UAV_TOWER_ACTIVATE_PING_DESC,1,,0,,,american,,,,,,,,,,,,,,,0,target
11638,iw9_s2_ch_pmc_uav_tower_activate_2_activate,,PMC_S2/PMC_UAV_TOWER_ACTIVATE_ACTIVATE_DESC,2,,0,,,american,,,,,,,,,,,,,,,0,target
10514,iw9_s2_ch_pmc_loot_cache_extract_item,PMC_S2/LOOT_CACHE_EXFIL_ITEM_NAME,,2,10397,5000,,PMC_S2/LOOT_CACHE_EXFIL_ITEM_DETAIL_DESC,american,,,,10515|10516,,,,,,,,,,,0,compound_set
10515,iw9_s2_ch_pmc_loot_cache,,PMC_S2/LOOT_CACHE_DESC,5,,0,,,american,,,,,,,,,,,,,,,0,target
10516,iw9_s2_ch_pmc_extract_any_item,,PMC_S2/EXFIL_ITEM_DESC,5,,0,,,american,,,,,,,LOOT,,,,,,,,0,target
11608,iw9_s2_ch_pmc_ping_contract,PMC_S2/PING_PHONE_START_CONTRACT_NAME,,3,,5000,white_lotus|1,PMC_S2/PING_PHONE_START_CONTRACT_DETAIL_DESC,american,,,,11613|11614|11615,,,,,,,,141,,,0,compound_set
11613,iw9_s2_ch_pmc_ping_contract_1_phone,,PMC_S2/PING_PHONE_DESC,1,,0,,,american,,,,,,,,,,,,,,,0,target
11614,iw9_s2_ch_pmc_ping_contract_2_start,,PMC_S2/START_CONTRACT_DESC,1,,0,,,american,,,,,,,,,,,,,,,0,target
11615,iw9_s2_ch_pmc_ping_contract_3_complete,,PMC_S2/PING_PHONE_COMPLETE_CONTRACT_DESC,1,,0,,,american,,,,,,,,,,,,,,,0,target
10520,iw9_s2_ch_pmc_clear_stronghold,PMC_S2/CLEAR_STRONGHOLD_NAME,,3,20200|19137|19250,10000,black_mous|25,PMC_S2/CLEAR_STRONGHOLD_DETAIL_DESC,american,,,,10521|10522|10523,,,,,,,,,,,0,compound_set
10521,iw9_s2_ch_pmc_clear_stronghold_get_key,,PMC_S2/CLEAR_STRONGHOLD_ACQUIRE_KEY_DESC,1,,0,,,american,,,,,8557,,LOOT|STARTING_LOADOUT,,,,,,,,0,target
10522,iw9_s2_ch_pmc_clear_stronghold_clear,,PMC_S2/CLEAR_STRONGHOLD_DESC,1,,0,,,american,,,,,,,,,,,,,,,0,target
10523,iw9_s2_ch_pmc_clear_stronghold_intel,,PMC_S2/CLEAR_STRONGHOLD_INTEL_DESC,1,,0,,,british,,,,,19224,,LOOT,,,,,,,,0,target
10524,iw9_s2_ch_pmc_demolition_safe,PMC_S2/DEMOLITION_SAFE_NAME,,3,3948,7500,,PMC_S2/DEMOLITION_SAFE_DETAIL_DESC,british,,,,10525|10526|10527,,,,,,,,73,,,0,compound_set
10525,iw9_s2_ch_pmc_demolition_start_demo,,PMC_S2/DEMOLITION_SAFE_START_DEMO_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10526,iw9_s2_ch_pmc_demolition_end_demo,,PMC_S2/DEMOLITION_SAFE_END_DEMO_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10527,iw9_s2_ch_pmc_demolition_open_safe,,PMC_S2/DEMOLITION_SAFE_OPEN_SAFE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10528,iw9_s2_ch_pmc_fuel_repair_loot_gas_cans,PMC_S2/FUEL_REPAIR_LOOT_GAS_CANS_NAME,,2,,5000,,PMC_S2/FUEL_REPAIR_LOOT_GAS_CANS_DETAIL_DESC,british,,,,10529|10530,,,,,,,,,,,0,compound_set
10529,iw9_s2_ch_pmc_fuel_repair_fuel,,PMC_S2/FUEL_REPAIR_DESC,5,,0,,,british,,,,,,,,,,,,,,,0,target
10530,iw9_s2_ch_pmc_fuel_repair_loot,,PMC_S2/FUEL_REPAIR_LOOT_GAS_CANS_DESC,7,,0,,,british,,,,,8540,,EXTRACT,,,,,,,,0,target
10531,iw9_s2_ch_pmc_loot_extract_dog_tags,PMC_S2/LOOT_EXTRACT_DOG_TAGS_NAME,,2,,7500,,PMC_S2/LOOT_EXTRACT_DOG_TAGS_DETAIL_DESC,british,,,,10532|10533,,,,,,,,,,,0,compound_set
10532,iw9_s2_ch_pmc_extract_dog_tags,,PMC_S2/LOOT_EXTRACT_DOG_TAGS_EXTRACT_DESC,4,,0,,,british,,,,,,,EXTRACT,8516|13448|13445|13447|13446,iw9_loot_id,,,,,,0,target
10533,iw9_s2_ch_pmc_extract_faction_intel,,PMC_S2/LOOT_EXTRACT_DOG_TAGS_INTEL_DESC,2,,0,,,british,,,,,11079,,EXTRACT,,,,,,,,0,target
10534,iw9_s2_ch_pmc_medium_bird_story,PMC_S2/MEDIUM_BIRD_STORY_NAME,,3,15028,10000,,PMC_S2/MEDIUM_BIRD_STORY_DETAIL_DESC,british,,,,10536|10537|10538,,,,,,,,,,,0,compound_set
10535,iw9_s2_ch_pmc_medium_bird_story_pilot,,PMC_S2/MEDIUM_BIRD_STORY_PILOT_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10536,iw9_s2_ch_pmc_medium_bird_story_land,,PMC_S2/MEDIUM_BIRD_STORY_LAND_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10537,iw9_s2_ch_pmc_medium_bird_story_download,,PMC_S2/MEDIUM_BIRD_STORY_DOWNLOAD_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10538,iw9_s2_ch_pmc_medium_bird_story_extract,,PMC_S2/MEDIUM_BIRD_STORY_EXTRACT_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10539,iw9_s2_ch_pmc_pickup_radio_kill_enemies,PMC_S2/PICKUP_RADIO_KILL_ENEMIES_NAME,,2,,5000,,PMC_S2/PICKUP_RADIO_KILL_ENEMIES_DETAIL_DESC,british,,,,10540|10541,,,,,,,,2,,,0,compound_set
10540,iw9_s2_ch_pmc_pickup_radio_kill_enemies_pickup,,PMC_S2/PICKUP_RADIO_KILL_ENEMIES_PICKUP_DESC,5,,0,,,british,,,,,,,,,,,,,,,0,target
10541,iw9_s2_ch_pmc_pickup_radio_kill_enemies_kill,,PMC_S2/PICKUP_RADIO_KILL_ENEMIES_KILL_DESC,15,,0,,,british,,,,,,,,,,,,,,,0,target
10542,iw9_s2_ch_pmc_complete_hunt_extract_weapon,PMC_S2/COMPLETE_HUNT_EXTRACT_WEAPON_NAME,,2,6808,7500,,PMC_S2/COMPLETE_HUNT_EXTRACT_WEAPON_DETAIL_DESC,british,,,,10543|10544,,,,,,,,69,,,0,compound_set
10543,iw9_s2_ch_pmc_complete_hunt_extract_weapon_hunt,,PMC_S2/COMPLETE_HUNT_EXTRACT_WEAPON_HUNT_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10544,iw9_s2_ch_pmc_complete_hunt_extract_weapon_extract,,PMC_S2/COMPLETE_HUNT_EXTRACT_WEAPON_EXTRACT_DESC,1,,0,,,british,,,,,,1,,,,,,,,,0,target
10545,iw9_s2_ch_pmc_loot_sell_liquor,PMC_S2/LOOT_SELL_LIQUOR_NAME,,2,,5000,,PMC_S2/LOOT_SELL_LIQUOR_DETAIL_DESC,british,,,,10546|10547,,,,,,,,109,,,0,compound_set
10546,iw9_s2_ch_pmc_loot_sell_liquor_loot,,PMC_S2/LOOT_SELL_LIQUOR_LOOT_DESC,3,,0,,,british,,,,,,,EXTRACT,8578|8448|8547,iw9_loot_id,,,,,,0,target
10547,iw9_s2_ch_pmc_loot_sell_liquor_sell,,PMC_S2/LOOT_SELL_LIQUOR_SELL_DESC,1,,0,,,british,,,,,8547,,EXTRACT,,,,,,,,0,target
10548,iw9_s2_ch_pmc_acquire_spend_cash,PMC_S2/ACQUIRE_SPEND_CASH_NAME,,2,,7500,,PMC_S2/ACQUIRE_SPEND_CASH_DETAIL_DESC,british,,,,10549|10550,,,,,,,,40,,,0,compound_set
10549,iw9_s2_ch_pmc_acquire_spend_cash_acquire,,PMC_S2/ACQUIRE_SPEND_CASH_ACQUIRE_DESC,20000,,0,,,british,,,,,8395,,LOOT,,,,,,,,0,target
10550,iw9_s2_ch_pmc_acquire_spend_cash_spend,,PMC_S2/ACQUIRE_SPEND_CASH_SPEND_DESC,20000,,0,,,british,,,,,,,,,,,,,,,0,target
10551,iw9_s2_ch_pmc_geiger_loot,PMC_S2/GEIGER_LOOT_NAME,,2,,5000,,PMC_S2/GEIGER_LOOT_DETAIL_DESC,british,,,,10552|10553,,,,,,,,159,,,0,compound_set
10552,iw9_s2_ch_pmc_geiger_loot_geiger,,PMC_S2/GEIGER_LOOT_GEIGER_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10553,iw9_s2_ch_pmc_geiger_loot_loot,,PMC_S2/GEIGER_LOOT_LOOT_DESC,4,,0,,,british,,,,,,,LOOT,,,,,,,,0,target
10554,iw9_s2_ch_pmc_drive_by_story,PMC_S2/DRIVE_BY_STORY_NAME,,3,3945,5000,,PMC_S2/DRIVE_BY_STORY_DETAIL_DESC,british,,,,10555|10556|10557,,,,,,,,,,,0,compound_set
10555,iw9_s2_ch_pmc_drive_by_buy,,PMC_S2/DRIVE_BY_STORY_BUY_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10556,iw9_s2_ch_pmc_drive_by_kill,,PMC_S2/DRIVE_BY_STORY_KILL_DESC,15,,0,,,british,,,,,,,,,,,,,,,0,target
10557,iw9_s2_ch_pmc_drive_by_destroy,,PMC_S2/DRIVE_BY_STORY_DESTROY_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10558,iw9_s2_ch_pmc_extract_meds,PMC_S2/EXTRACT_MEDS_NAME,,3,,5000,,PMC_S2/EXTRACT_MEDS_DETAIL_DESC,british,,,,10559|11409|10561,,,,,,,,144,,,0,compound_set
10559,iw9_s2_ch_pmc_extract_meds_loot,,PMC_S2/EXTRACT_MEDS_LOOT,1,,0,,,british,,,,,,,LOOT,,,,,,,,0,target
11409,iw9_s2_ch_pmc_extract_meds_aspirin,,PMC_S2/EXTRACT_MEDS_ASPIRIN,1,,0,,,british,,,,,19248,,EXTRACT,,,,,,,,0,target
10561,iw9_s2_ch_pmc_extract_meds_bandages,,PMC_S2/EXTRACT_MEDS_BANDAGES,2,,0,,,british,,,,,13365,,EXTRACT,,,,,,,,0,target
10562,iw9_s2_ch_pmc_two_birds_story,PMC_S2/TWO_BIRDS_STORY_NAME,,3,15928,15000,,PMC_S2/TWO_BIRDS_STORY_DETAIL_DESC,british,,,,10563|10564|10565,,,,,,,,,,,0,compound_set
10563,iw9_s2_ch_pmc_two_birds_travel,,PMC_S2/TWO_BIRDS_TRAVEL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10564,iw9_s2_ch_pmc_two_birds_kill,,PMC_S2/TWO_BIRDS_KILL_DESC,18,,0,,,british,,,,,,,,,,,,,,,0,target
10565,iw9_s2_ch_pmc_two_birds_destroy,,PMC_S2/TWO_BIRDS_DESTROY_DESC,2,,0,,,british,,,,,,,,,,,,,,,0,target
10566,iw9_s2_ch_pmc_cargo_fuel_repair,PMC_S2/CARGO_FUEL_REPAIR_NAME,,2,,5000,,PMC_S2/CARGO_FUEL_REPAIR_DETAIL_DESC,british,,,,10567|10568,,,,,,,,151,,,0,compound_set
10567,iw9_s2_ch_pmc_cargo_fuel_repair_cargo,,PMC_S2/CARGO_FUEL_REPAIR_CARGO_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10568,iw9_s2_ch_pmc_cargo_fuel_repair_fuel_repair,,PMC_S2/CARGO_FUEL_REPAIR_FUEL_REPAIR_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10569,iw9_s2_ch_pmc_utility_deaddrop,PMC_S2/UTILITY_DEADDROP_NAME,,3,,7500,,PMC_S2/UTILITY_DEADDROP_DETAIL_DESC,british,,,,10570|10571|10572,,,,,,,,35,,,0,compound_set
10570,iw9_s2_ch_pmc_utility_deaddrop_screws,,PMC_S2/UTILITY_DEADDROP_SCREWDRIVERS,15,,0,,,british,,,,,13367,,DEAD_DROP,,,,,,,,0,target
10571,iw9_s2_ch_pmc_utility_deaddrop_bulbs,,PMC_S2/UTILITY_DEADDROP_LIGHTBULB_DESC,20,,0,,,british,,,,,13361,,DEAD_DROP,,,,,,,,0,target
10572,iw9_s2_ch_pmc_utility_deaddrop_drill,,PMC_S2/UTILITY_DEADDROP_DRILL_DESC,5,,0,,,british,,,,,8519,,DEAD_DROP,,,,,,,,0,target
10573,iw9_s2_ch_pmc_solo_infil_exfil,PMC_S2/SOLO_INFIL_EXFIL_NAME,,2,,5000,,PMC_S2/SOLO_INFIL_EXFIL_DETAIL_DESC,british,,,,10574|10575,,,,,,,IW9_START_MATCH_EVENT,99,,,0,compound_set
10574,iw9_s2_ch_pmc_solo_infil_exfil_infil,,PMC_S2/SOLO_INFIL_EXFIL_INFIL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10575,iw9_s2_ch_pmc_solo_infil_exfil_exfil,,PMC_S2/SOLO_INFIL_EXFIL_EXFIL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10576,iw9_s2_ch_pmc_request_assimilation,PMC_S2/REQUEST_ASSIMILATION_NAME,PMC_S2/REQUEST_ASSIMILATION_DESC,2,3948,5000,,PMC_S2/REQUEST_ASSIMILATION_DETAIL_DESC,british,,,,,,,,,,,,60,,,0,target
10577,iw9_s2_ch_pmc_espionage_story,PMC_S2/ESPIONAGE_STORY_NAME,,3,,7500,,PMC_S2/ESPIONAGE_STORY_DETAIL_DESC,british,,,,10578|10579|10580,,,,,,,,136,,,0,compound_set
10578,iw9_s2_ch_pmc_espionage_story_loot,,PMC_S2/ESPIONAGE_STORY_LOOT_DESC,1,,0,,,british,,,,,11247,,LOOT|STARTING_LOADOUT,,,,,,,,0,target
10579,iw9_s2_ch_pmc_espionage_story_deliver,,PMC_S2/ESPIONAGE_STORY_DELIVER_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10580,iw9_s2_ch_pmc_espionage_story_plant,,PMC_S2/ESPIONAGE_STORY_PLANT,1,,0,,,british,,,,,,,,,,,,,,,0,target
10581,iw9_s2_ch_pmc_hack_kill_uav,PMC_S2/HACK_KILL_UAV_NAME,,2,6932,7500,,PMC_S2/HACK_KILL_UAV_DETAIL_DESC,british,,,,10582|10583,,,,,,,,32,,,0,compound_set
10582,iw9_s2_ch_pmc_hack_kill_uav_hack,,PMC_S2/HACK_KILL_UAV_HACK_DESC,3,,0,,,british,,,,,,,,,,,,,,,0,target
10583,iw9_s2_ch_pmc_hack_kill_uav_kill,,PMC_S2/HACK_KILL_UAV_KILL_DESC,20,,0,,,british,,,,,,,,,,,,,,,0,target
10584,iw9_s2_ch_pmc_buy_kill_precision,PMC_S2/BUY_KILL_PRECISION_NAME,,2,3948,7500,,PMC_S2/BUY_KILL_PRECISION_DETAIL_DESC,british,,,,10585|10586,,,,,,,,,,,0,compound_set
10585,iw9_s2_ch_pmc_buy_kill_precision_buy,,PMC_S2/BUY_KILL_PRECISION_BUY_DESC,1,,0,,,british,,,,,9169,,,,,,,,,,0,target
10586,iw9_s2_ch_pmc_buy_kill_precision_kill,,PMC_S2/BUY_KILL_PRECISION_KILL_DESC,8,,0,,,british,,,,,,,,,,,,,,,0,target
10587,iw9_s2_ch_pmc_hostage_exfil,PMC_S2/HOSTAGE_EXFIL_NAME,,2,3946,7500,,PMC_S2/HOSTAGE_EXFIL_DETAIL_DESC,british,,,,10588|10589,,,,,,,,23,,,0,compound_set
10588,iw9_s2_ch_pmc_hostage_exfil_hostage,,PMC_S2/HOSTAGE_EXFIL_END_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10589,iw9_s2_ch_pmc_hostage_exfil_exfil,,PMC_S2/HOSTAGE_EXFIL_EXFIL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10590,iw9_s2_ch_pmc_run_over_repair,PMC_S2/RUN_OVER_REPAIR_NAME,,3,,7500,,PMC_S2/RUN_OVER_REPAIR_DETAIL_DESC,british,,,,10591|10592|11789,,,,,,,,76,,,0,compound_set
10591,iw9_s2_ch_pmc_run_over_repair_run,,PMC_S2/RUN_OVER_REPAIR_RUN_DESC,16,,0,,,british,,,,,,,,,,,,,,,0,target
10592,iw9_s2_ch_pmc_run_over_repair_repair,,PMC_S2/RUN_OVER_REPAIR_REPAIR_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11789,iw9_s2_ch_pmc_run_over_repair_extract,,PMC_S2/RUN_OVER_REPAIR_GAS_DESC,3,,0,,,british,,,,,8540,,EXTRACT,,,,,,,,0,target
10593,iw9_s2_ch_pmc_piracy_story,PMC_S2/PIRACY_STORY_NAME,,3,19729,10000,,PMC_S2/PIRACY_STORY_DETAIL_DESC,british,,,,10594|10595|10596,,,,,,,,,,,0,compound_set
10594,iw9_s2_ch_pmc_piracy_story_board,,PMC_S2/PIRACY_STORY_BOARD_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10595,iw9_s2_ch_pmc_piracy_story_loot,,PMC_S2/PIRACY_STORY_LOOT_DESC,1,,0,,,british,,,,,8647,,LOOT|STARTING_LOADOUT,,,,,,,,0,target
10596,iw9_s2_ch_pmc_piracy_story_extract,,PMC_S2/PIRACY_STORY_EXTRACT_DESC,1,,0,,,british,,,,,8647,,EXTRACT,,,,,,,,0,target
10597,iw9_s2_ch_pmc_no_rushing_story,PMC_S2/NO_RUSHING_STORY_NAME,,2,13548,20000,,PMC_S2/NO_RUSHING_STORY_DETAIL_DESC,british,,,,10598|10599,,,,,,,,,,,0,compound_set
10598,iw9_s2_ch_pmc_no_rushing_story_kill,,PMC_S2/NO_RUSHING_STORY_KILL_DESC,10,,0,,,british,,,,,,,,,,,,,,,0,target
10599,iw9_s2_ch_pmc_no_rushing_story_destroy,,PMC_S2/NO_RUSHING_STORY_DESTROY_DESC,3,,0,,,british,,,,,,,,,,,,,,,0,target
10600,iw9_s2_ch_pmc_sam_shoot_loot,PMC_S2/SAM_SHOOT_LOOT_NAME,,3,,7500,,PMC_S2/SAM_SHOOT_LOOT_DETAIL_DESC,british,,,,10601|10602|10603,,,,,,,,155,,,0,compound_set
10601,iw9_s2_ch_pmc_sam_shoot_loot_capture,,PMC_S2/SAM_SHOOT_LOOT_CAPTURE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10602,iw9_s2_ch_pmc_sam_shoot_loot_shoot,,PMC_S2/SAM_SHOOT_LOOT_SHOOT_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10603,iw9_s2_ch_pmc_sam_shoot_loot_loot,,PMC_S2/SAM_SHOOT_LOOT_LOOT_DESC,1,,0,,,british,,,,,,,LOOT,,,,,,,,0,target
10604,iw9_s2_ch_pmc_elim_loot_unlock,PMC_S2/ELIM_LOOT_UNLOCK_NAME,,3,14873,5000,,PMC_S2/ELIM_LOOT_UNLOCK_DETAIL_DESC,british,,,,10605|10606|10607,,,,,,,,6,,,0,compound_set
10605,iw9_s2_ch_pmc_elim_loot_unlock_elim,,PMC_S2/ELIM_LOOT_UNLOCK_ELIM_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10606,iw9_s2_ch_pmc_elim_loot_unlock_loot,,PMC_S2/ELIM_LOOT_UNLOCK_LOOT_DESC,1,,0,,,british,,,,,,10,,,,,,,,,0,target
10607,iw9_s2_ch_pmc_elim_loot_unlock_unlock,,PMC_S2/ELIM_LOOT_UNLOCK_UNLOCK_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
10608,iw9_s2_ch_pmc_loot_pc,PMC_S2/LOOT_PC_NAME,,3,,7500,,PMC_S2/LOOT_PC_DETAIL_DESC,british,,,,10609|10610|10611,,,,,,,,66,,,0,compound_set
10609,iw9_s2_ch_pmc_loot_pc_loot,,PMC_S2/LOOT_PC_LOOT_DESC,1,,0,,,british,,,,,,,LOOT,,,,,,,,0,target
10610,iw9_s2_ch_pmc_loot_pc_usb,,PMC_S2/LOOT_PC_USB_DESC,2,,0,,,british,,,,,13357,,EXTRACT,,,,,,,,0,target
10611,iw9_s2_ch_pmc_loot_pc_hdd,,PMC_S2/LOOT_PC_HDD_DESC,3,,0,,,british,,,,,,,EXTRACT,13371|8567,iw9_loot_id,,,,,,0,target
10612,iw9_s2_ch_pmc_fort_loot_kill,PMC_S2/FORT_LOOT_KILL_NAME,,3,,10000,,PMC_S2/FORT_LOOT_KILL_DETAIL_DESC,british,,,,10613|10614|10615,,,,,,,,,,,0,compound_set
10613,iw9_s2_ch_pmc_fort_loot_kill_travel,,PMC_S2/FORT_LOOT_KILL_TRAVEL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
