16937,jup_ob_contract_ping,,ZOMBIE_CHALLENGE/DIRECT_LINE_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
15725,jup_ob_complete_contract,,ZOMBIE_CHALLENGE/DIRECT_LINE_DESC_2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
15726,jup_ob_exfil_successfully,,ZOMBIE_CHALLENGE/DIRECT_LINE_DESC_3,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16661,jup_factionmissiontier_ob_act2_tier6,ZOMBIE_CHALLENGE/SHEPHERD,,1,,,,,,,,,17568,,,,,,,,,,,0
17568,jup_ob_shepherd,ZOMBIE_CHALLENGE/SHEPHERD,,2,38904,5000,,ZOMBIE_CHALLENGE/SHEPHERD_SUMMARY,,,,,17572|17856,,,,,,,,,,,0
17571,jup_ob_shepherd_destroy_sam,ZOMBIE_CHALLENGE/SHEPHERD,ZOMBIE_CHALLENGE/SHEPHERD_STEP1,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17572,jup_ob_shepherd_secure_airdrop,ZOMBIE_CHALLENGE/SHEPHERD,ZOMBIE_CHALLENGE/SHEPHERD_STEP2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17570,jup_ob_shepherd_escort_vehicle,ZOMBIE_CHALLENGE/SHEPHERD,ZOMBIE_CHALLENGE/SHEPHERD_STEP3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17856,jup_ob_shepherd_defend,ZOMBIE_CHALLENGE/SHEPHERD,ZOMBIE_CHALLENGE/SHEPHERD_STEP4,1,,,,,,,,,,,,,,,,,,,,0
15698,jup_factionmission_ob_act2,,,6,30003+30040,,,,,,,,15692|15693|15694|16444|16634|16661,,,,,,,,,,,0
17066,jup_ob_merc_defend_complete,,ZOMBIE_CHALLENGE/TWO_FACTOR_AUTHENTICATION_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17067,jup_ob_merc_defend_soldier_kills,,ZOMBIE_CHALLENGE/TWO_FACTOR_AUTHENTICATION_DESC_2,20,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17068,jup_ob_computer_health,,ZOMBIE_CHALLENGE/TWO_FACTOR_AUTHENTICATION_DESC_3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17069,jup_ob_exfil_schematic_two_factor,,ZOMBIE_CHALLENGE/TWO_FACTOR_AUTHENTICATION_DESC_4,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
17070,jup_ob_two_factor_athentication_complete,ZOMBIE_CHALLENGE/TWO_FACTOR_AUTHENTICATION,,4,,3000,,ZOMBIE_CHALLENGE/TWO_FACTOR_AUTHENTICATION_SUMMARY,,,,,17066|17067|17068|17069,,,,,,,,35525,,,0
15695,jup_factionmissiontier_ob_act3_tier1,,,1,,,,,,,,,17070,,,,,,,,,,,0
14972,jup_ob_pap_most_firepower,ZOMBIE_CHALLENGE/MOST_FIREPOWER,,3,43528,2500,,ZOMBIE_CHALLENGE/MOST_FIREPOWER_SUMMARY,,,,,14926|14932|14933,,,,,,,,,,,0
14926,jup_ob_pap_purchase_level_3,,ZOMBIE_CHALLENGE/MOST_FIREPOWER_DESC_1,1,,,,,ui_menu_missions_tracking_radial_upgrades,,,,,,,,,,,,,,,0
14932,jup_ob_pap_kill_zombie_level_3,,ZOMBIE_CHALLENGE/MOST_FIREPOWER_DESC_2,100,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
14933,jup_ob_pap_kill_zombie_elite_level_3,,ZOMBIE_CHALLENGE/MOST_FIREPOWER_DESC_3,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
14975,jup_ob_tesla_storm_kill,ZOMBIE_CHALLENGE/ALTERNATE_CURRENT,,2,,2500,,ZOMBIE_CHALLENGE/ALTERNATE_CURRENT_SUMMARY,ui_menu_missions_tracking_radial_kills,,,,14936|14938,,,,,,,,35517,,,0
14936,jup_ob_tesla_storm_stun_soldier,,ZOMBIE_CHALLENGE/ALTERNATE_CURRENT_DESC_1,10,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
14938,jup_ob_tesla_storm_kill_zombie,,ZOMBIE_CHALLENGE/ALTERNATE_CURRENT_DESC_2,50,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
14991,jup_ob_napalmburst,ZOMBIE_CHALLENGE/FIRESTARTER,,2,,2500,,ZOMBIE_CHALLENGE/FIRESTARTER_SUMMARY,,,,,14993|16746,,,,,,,,35521,,,0
16746,jup_ob_napalmburst_special_proc,ZOMBIE_CHALLENGE/FIRESTARTER,ZOMBIE_CHALLENGE/FIRESTARTER_DESC_2,5,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
14993,jup_ob_napalmburst_proc,ZOMBIE_CHALLENGE/FIRESTARTER,ZOMBIE_CHALLENGE/FIRESTARTER_DESC_1,50,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17071,jup_ob_precision_airstrike_soldier_kills,,ZOMBIE_CHALLENGE/PAINT_THE_TARGET_DESC_1,20,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17072,jup_ob_precision_airstrike_merc_convoy,,ZOMBIE_CHALLENGE/PAINT_THE_TARGET_DESC_2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17073,jup_ob_precision_airstrike_merc_camp,,ZOMBIE_CHALLENGE/PAINT_THE_TARGET_DESC_3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17074,jup_ob_paint_the_target_complete,ZOMBIE_CHALLENGE/PAINT_THE_TARGET,,3,,2500,,ZOMBIE_CHALLENGE/PAINT_THE_TARGET_SUMMARY,,,,,17071|17072|17073,,,,,,,,30869,,,0
17075,jup_ob_gunship_commnder_kill,,ZOMBIE_CHALLENGE/CRASH_AND_BURN_DESC_1,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17076,jup_ob_heli_kills,,ZOMBIE_CHALLENGE/CRASH_AND_BURN_DESC_2,3,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17077,jup_ob_crash_and_burn_complete,ZOMBIE_CHALLENGE/CRASH_AND_BURN,,1,3951,2500,,ZOMBIE_CHALLENGE/CRASH_AND_BURN_SUMMARY,,,,,17076,,,,,,,,,,,0
14976,jup_ob_aether_shroud_kill,ZOMBIE_CHALLENGE/GHOSTED,,2,37354,2500,,ZOMBIE_CHALLENGE/GHOSTED_SUMMARY,ui_menu_missions_tracking_radial_kills,,,,14941|14942,,,,,,,,,,,0
14941,jup_ob_aether_shroud_kill_zombie,,ZOMBIE_CHALLENGE/GHOSTED_DESC_1,100,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
14942,jup_ob_aether_shroud_kill_soldier,,ZOMBIE_CHALLENGE/GHOSTED_DESC_2,20,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
15696,jup_factionmissiontier_ob_act3_tier2,,,6,,,,,,,,,14991|14976|14975|14972|17074|17077,,,,,,,,,,,0
17880,jup_ob_storm_castle_merc_camp_complete,,ZOMBIE_CHALLENGE/STORM_THE_CASTLE_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17881,jup_ob_storm_castle_merc_stronghold_complete,,ZOMBIE_CHALLENGE/STORM_THE_CASTLE_DESC_2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17882,jup_ob_storm_castle_warlord_defeated,,ZOMBIE_CHALLENGE/STORM_THE_CASTLE_DESC_3,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17883,jup_ob_storm_castle_tablet_collected,,ZOMBIE_CHALLENGE/STORM_THE_CASTLE_DESC_4,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17078,jup_ob_storm_the_castle_complete,ZOMBIE_CHALLENGE/STORM_THE_CASTLE,,4,32904,3000,,ZOMBIE_CHALLENGE/STORM_THE_CASTLE_SUMMARY,,,,,17880|17881|17882|17883,,,,,,,,,,,0
17065,jup_factionmissiontier_ob_act3_tier3,,,1,,,,,,,,,17078,,,,,,,,,,,0
15697,jup_factionmissiontier_ob_act3_tier4,,,3,,,,,,,,,17082|17086|17090,,,,,,,,46537,,,0
17079,jup_ob_enter_aether_storm,,ZOMBIE_CHALLENGE/CLOSING_TIME_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17080,jup_ob_aether_storm_zombie_kills,,ZOMBIE_CHALLENGE/CLOSING_TIME_DESC_2,50,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17081,jup_ob_aether_storm_disciple_kill,,ZOMBIE_CHALLENGE/CLOSING_TIME_DESC_3,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17082,jup_ob_closing_time_complete,ZOMBIE_CHALLENGE/CLOSING_TIME,,3,,2500,,ZOMBIE_CHALLENGE/CLOSING_TIME_SUMMARY,,,,,17079|17080|17081,,,,,,,,35522,,,0
17083,jup_ob_zombie_stronghold_clear,,ZOMBIE_CHALLENGE/SPRING_CLEANING_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17085,jup_ob_zombie_strongholds_intel,,ZOMBIE_CHALLENGE/SPRING_CLEANING_DESC_2,3,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
17086,jup_ob_spring_cleaning_complete,ZOMBIE_CHALLENGE/SPRING_CLEANING,,1,39695,2500,,ZOMBIE_CHALLENGE/SPRING_CLEANING_SUMMARY,,,,,17083,,,,,,,,,,,0
17087,jup_ob_outlast_pnd_pause,,ZOMBIE_CHALLENGE/HOLDOUT_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17088,jup_ob_contaminated_space_zombie_kills,,ZOMBIE_CHALLENGE/HOLDOUT_DESC_2,50,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17089,jup_ob_exfil_schematic_holdout,,ZOMBIE_CHALLENGE/HOLDOUT_DESC_3,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
17090,jup_ob_holdout_complete,ZOMBIE_CHALLENGE/HOLDOUT,,3,,2500,,ZOMBIE_CHALLENGE/HOLDOUT_SUMMARY,,,,,17087|17088|17089,,,,,,,,34601,,,0
17091,jup_ob_defeat_zakhaev_complete,ZOMBIE_CHALLENGE/DEFEAT_ZAKHAEV,,2,39635,10000,,ZOMBIE_CHALLENGE/DEFEAT_ZAKHAEV_SUMMARY,ui_menu_missions_tracking_radial_kills,,,,17580|17586,,,,,,,,,,,0
17611,jup_ob_defeat_zakhaev_reach_stronghold,ZOMBIE_CHALLENGE/DEFEAT_ZAKHAEV,,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17580,jup_ob_defeat_zakhaev_clear_stronghold,,ZOMBIE_CHALLENGE/DEFEAT_ZAKHAEV_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17582,jup_ob_defeat_zakhaev_place_explosive,ZOMBIE_CHALLENGE/DEFEAT_ZAKHAEV,,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17614,jup_ob_defeat_zakhaev_defend_neutralizer,ZOMBIE_CHALLENGE/DEFEAT_ZAKHAEV,,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17586,jup_ob_defeat_zakhaev_defeat_worm,,ZOMBIE_CHALLENGE/DEFEAT_ZAKHAEV_DESC_2,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17092,jup_factionmissiontier_ob_act3_tier5,,,1,,,,,,,,,17091,,,,,,,,,,,0
15699,jup_factionmission_ob_act3,,,5,49329,,,,,,,,15695|15696|17065|15697|17092,,,,,,,,49329,,,0
27120,jup_ob_break_seals_invest_rift,JUP_OB_S1/MISSION_OBJ_INVESTIGATE_RIFT,,1,,,,,,,,,,,,,,,,,,,,0
27121,jup_ob_break_seals_destroy_seals,JUP_OB_S1/MISSION_OBJ_CORRUPT_OBELISKS_TITLE,,1,,,,,,,,,,,,,,,,,,,,0
27122,jup_ob_break_seals_escape,JUP_OB_S1/MISSION_OBJ_ESCAPE_RIFT_TITLE,JUP_OB_S1/MISSION_OBJ_ESCAPE_RIFT_DESC,1,,,,,,,,,,,,,,,,,,,,0
27128,jup_ob_break_seals_defeat_worm,JUP_OB_S1/MISSION_OBJ_ESCAPE_RIFT_TITLE,JUP_OB_S1/MISSION_OBJ_DEATHWORM_DESC,1,,,,,,,,,,,,,,,,,,,,0
27129,jup_ob_break_seals_leave_rift,JUP_OB_S1/MISSION_OBJ_ESCAPE_RIFT_TITLE,JUP_OB_S1/MISSION_OBJ_ESCAPE_RIFT_DESC,1,,,,,,,,,,,,,,,,,,,,0
27131,jup_ob_break_seals_complete,JUP_OB_S1/MISSION_S1_TITLE,,1,,,,,,,,,27128|27129,,,,,,,,,,,0
27130,jup_factionmissiontier_ob_act4_tier1,,,1,,,,,,,,,27131,,,,,,,,,,,0
27132,jup_factionmission_ob_act4,,,1,,,,,,,,,27130,,,,,,,,,,,0
