264,3,65535,11346,3720|1302|932|1122|23938,11,,,iw9_ar_mcharlie with fourxtherm01|grip_angled03|mag_ar_large_p08|silencer02_ar|ub_gl_drill
265,3,65535,24089,26222|26234|26236|26230|2348,11,,,iw9_pi_tango9 with bar_pi_short_p49|drum_pi_large_p49|grip_vert_p49|pgrip_tac_p49|silencer04_sm
266,3,65535,11374,1144|1655|3559|2507,11,,,iw9_sm_papa90 with comb_ergo_p07|comp_sm_07|pgrip_ass_p07|railreflex_sm_reflex_p07
267,3,65535,11317,11249|1389|729|3145|1425,11,,,iw9_sn_mromeo with ammo_300nm_hv|bolt_lgt_p21|pgrip_tac_p21|silencer03_dm|snscope_vz01
268,3,65535,11339,1735|1203|2623|3606|3558,11,,,iw9_ar_golf3 with grip_angled08|holo02|pgrip_br_aim_p02|silencer05_br|ub_glmini01
269,3,65535,24472,3019|29640|2004|1919,11,,,iw9_pi_dechoauto with barcomp_pi_p25|iw9_akimbo_dechoauto|mag_pi_xlarge_p25|pgrip_ass_p25
270,3,65535,11313,3697|3336|3802|1436|1556,11,,,iw9_sh_charlie725 with bar_sh_short_p14|comp_charlie725_02|grip_angled07|guard_heavy_p14|laserir_cyl
271,7,29,31582,,13,,,#dmz_feature start_plates
272,7,30,31582,,13,,,#dmz_feature self_revive_start
273,7,31,31582,,13,,,#dmz_feature armor_box_unlocked
274,7,32,31582,,13,,,#dmz_feature rebreather_unlocked
275,8,65535,9261,,13,4|20208,,#stim pistol
276,8,65535,24000,,13,4|20211,,#tempered plate carrier
277,8,65535,33033,,13,4|20214,,#battle rage shelf revive
278,8,65535,8590,,13,4|20217,,#durable gasmask
279,8,65535,9145,,13,4|20219,,#uav
