11406,jup_jp01_ar_golf36_camo_1,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_1,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_1_DESC,50,33347,1000,,,,jup_jp01_ar_golf36_progression,,0
13458,jup_jp17_sn_hsierra_camo_gold_unlock,CHALLENGE/CAMO_UNLOCK_GOLD_JUP,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,13453|13454|13455|13456,0
13459,jup_jp17_sn_hsierra_camo_plat,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_PLAT_DESC,15,32496,5000,,,,jup_jp17_sn_hsierra_camo_plat_unlock,,0
13460,jup_jp17_sn_hsierra_camo_dama,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,JUP_CHALLENGE/JUP_JP17_SN_HSIERRA_CAMO_DAMA_DESC,3,32506,7500,,,,jup_jp17_sn_hsierra_camo_dama_unlock,,0
13461,jup_jp17_sn_hsierra_mastery_gold,CHALLENGE/CAMO_MASTERY_GOLD_JUP,CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,37413+37044,4000,,,,jup_jp17_sn_hsierra_mastery_gold_unlock,,0
13462,jup_jp17_sn_hsierra_mastery_plat,CHALLENGE/CAMO_MASTERY_PLAT_JUP,CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,36969+37441,5000,,,,jup_jp17_sn_hsierra_mastery_plat_unlock,,0
13463,jup_jp17_sn_hsierra_mastery_dama,CHALLENGE/CAMO_MASTERY_POLY_JUP,CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,41811+42198,7500,,,,jup_jp17_sn_hsierra_mastery_dama_unlock,,0
13464,jup_jp17_sn_hsierra_mastery_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13457|12586,0
13465,jup_jp17_sn_hsierra_mastery_plat_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13459|12586,0
13466,jup_jp17_sn_hsierra_mastery_dama_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13460|12586,0
13467,jup_jp17_sn_hsierra_camo_plat_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,25982|13827,0
13468,jup_jp17_sn_hsierra_camo_dama_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,26020|11805,0
16284,jup_jp17_sn_hsierra_mastery_orion,CHALLENGE/CAMO_MASTERY_ORION_JUP,CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41778+42172,10000,,,,jup_jp17_sn_hsierra_mastery_orion_unlock,,0
16315,jup_jp17_sn_hsierra_mastery_orion_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|12586,0
16346,jup_jp17_sn_hsierra_mastery_completionist,CHALLENGE/MASTERY_COMPLETIONIST_JUP,CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43303,,,,,,13461|13462|13463|16284,0
17966,jup_jp17_sn_hsierra_camo_ob_1,JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_1,JUP_OB_CAMO_CHALLENGES/BASE_1,250,39312,1000,,,,jup_jp17_sn_hsierra_progression,,0
18002,jup_jp17_sn_hsierra_camo_ob_2,JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_2,JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,39320,1500,,,,jup_jp17_sn_hsierra_progression,,0
18038,jup_jp17_sn_hsierra_camo_ob_3,JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_3,JUP_OB_CAMO_CHALLENGES/UPGRADES_EPIC_RARITY,250,39393,2000,,,,jup_jp17_sn_hsierra_progression,,0
18074,jup_jp17_sn_hsierra_camo_ob_4,JUP_OB_CAMO_NAMES/JUP_SN_HSIERRA_CAMO_4,JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_FROST,250,39453,2500,,,,jup_jp17_sn_hsierra_progression,,0
18110,jup_jp17_sn_hsierra_camo_ob_gold,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,JUP_OB_CAMO_CHALLENGES/GOLD,1,39507,4000,,,,jup_jp17_sn_hsierra_camo_ob_gold_unlock,,0
18146,jup_jp17_sn_hsierra_camo_ob_gold_unlock,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,17966|18002|18038|18074,0
18182,jup_jp17_sn_hsierra_camo_ob_plat,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,JUP_OB_CAMO_CHALLENGES/PLATINUM,300,39539,5000,,,,jup_jp17_sn_hsierra_camo_plat_unlock_ob,,0
18218,jup_jp17_sn_hsierra_camo_plat_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,26058|17897,0
18254,jup_jp17_sn_hsierra_camo_ob_dama,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,JUP_OB_CAMO_CHALLENGES/POLYATOMIC,10,39571,7500,,,,jup_jp17_sn_hsierra_camo_dama_unlock_ob,,0
18290,jup_jp17_sn_hsierra_camo_dama_unlock_ob,,,2,,,,,,,26096|17886,0
18327,jup_jp17_sn_hsierra_camo_mastery_gold_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,41667+42240,4000,,,,jup_jp17_sn_hsierra_camo_mastery_gold_unlock_ob,,0
18364,jup_jp17_sn_hsierra_camo_mastery_gold_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18110|12586,0
18401,jup_jp17_sn_hsierra_camo_mastery_plat_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,41761+41885,5000,,,,jup_jp17_sn_hsierra_camo_mastery_plat_unlock_ob,,0
18438,jup_jp17_sn_hsierra_camo_mastery_plat_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18182|12586,0
18475,jup_jp17_sn_hsierra_camo_mastery_dama_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,41573+42362,7500,,,,jup_jp17_sn_hsierra_camo_mastery_dama_unlock_ob,,0
18512,jup_jp17_sn_hsierra_camo_mastery_dama_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18254|12586,0
18549,jup_jp17_sn_hsierra_camo_mastery_orion_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,41477+43388,10000,,,,jup_jp17_sn_hsierra_camo_mastery_orion_unlock_ob,,0
18586,jup_jp17_sn_hsierra_camo_mastery_orion_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|12586,0
18622,jup_jp17_sn_hsierra_mastery_completionist_ob,JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43304,,,,,,18327|18401|18475|18549,0
25982,jup_jp17_sn_hsierra_camo_gold_wrapper,,CHALLENGE/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_DESC,1,,,,,,,13457,0
26020,jup_jp17_sn_hsierra_camo_plat_wrapper,,CHALLENGE/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_DESC,1,,,,,,,13459,0
26058,jup_jp17_sn_hsierra_camo_ob_gold_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_ZM_DESC,1,,,,,,,18110,0
26096,jup_jp17_sn_hsierra_camo_ob_plat_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_ZM_DESC,1,,,,,,,18182,0
17128,jup_jp36_sn_boscar_camo_1,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_1,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_1_DESC,50,32933,1000,,,,jup_jp36_sn_boscar_progression,,0
17129,jup_jp36_sn_boscar_camo_2,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_2,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_2_DESC,50,32566,1500,,,,jup_jp36_sn_boscar_progression,,0
17130,jup_jp36_sn_boscar_camo_3,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_3,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_3_DESC,10,32957,2000,,,,jup_jp36_sn_boscar_progression,,0
17131,jup_jp36_sn_boscar_camo_4,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_4,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_4_DESC,15,32158,2500,,,,jup_jp36_sn_boscar_progression,,0
17132,jup_jp36_sn_boscar_camo_gold,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_GOLD_DESC,10,35792,4000,,,,jup_jp36_sn_boscar_camo_gold_unlock,,0
17133,jup_jp36_sn_boscar_camo_gold_unlock,CHALLENGE/CAMO_UNLOCK_GOLD_JUP,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,17128|17129|17130|17131,0
17134,jup_jp36_sn_boscar_camo_plat,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_PLAT_DESC,25,35794,5000,,,,jup_jp36_sn_boscar_camo_plat_unlock,,0
17135,jup_jp36_sn_boscar_camo_dama,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,JUP_CHALLENGE/JUP_JP36_SN_BOSCAR_CAMO_DAMA_DESC,3,35796,7500,,,,jup_jp36_sn_boscar_camo_dama_unlock,,0
17136,jup_jp36_sn_boscar_mastery_gold,CHALLENGE/CAMO_MASTERY_GOLD_JUP,CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,41833+43570,4000,,,,jup_jp36_sn_boscar_mastery_gold_unlock,,0
17137,jup_jp36_sn_boscar_mastery_plat,CHALLENGE/CAMO_MASTERY_PLAT_JUP,CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,41826+43566,5000,,,,jup_jp36_sn_boscar_mastery_plat_unlock,,0
17138,jup_jp36_sn_boscar_mastery_dama,CHALLENGE/CAMO_MASTERY_POLY_JUP,CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,41794+42189,7500,,,,jup_jp36_sn_boscar_mastery_dama_unlock,,0
17139,jup_jp36_sn_boscar_mastery_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17132|16557,0
17140,jup_jp36_sn_boscar_mastery_plat_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17134|16557,0
17141,jup_jp36_sn_boscar_mastery_dama_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17135|16557,0
17142,jup_jp36_sn_boscar_camo_plat_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,25983|13827,0
17143,jup_jp36_sn_boscar_camo_dama_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,26021|11805,0
17144,jup_jp36_sn_boscar_mastery_orion,CHALLENGE/CAMO_MASTERY_ORION_JUP,CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41371+42154,10000,,,,jup_jp36_sn_boscar_mastery_orion_unlock,,0
17145,jup_jp36_sn_boscar_mastery_orion_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|16557,0
17146,jup_jp36_sn_boscar_mastery_completionist,CHALLENGE/MASTERY_COMPLETIONIST_JUP,CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43302,,,,,,17136|17137|17138|17144,0
17967,jup_jp36_sn_boscar_camo_ob_1,JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_1,JUP_OB_CAMO_CHALLENGES/BASE_1,250,39313,1000,,,,jup_jp36_sn_boscar_progression,,0
18003,jup_jp36_sn_boscar_camo_ob_2,JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_2,JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_FIRE,250,39327,1500,,,,jup_jp36_sn_boscar_progression,,0
18039,jup_jp36_sn_boscar_camo_ob_3,JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_3,JUP_OB_CAMO_CHALLENGES/UPGRADES_EPIC_RARITY,250,39382,2000,,,,jup_jp36_sn_boscar_progression,,0
18075,jup_jp36_sn_boscar_camo_ob_4,JUP_OB_CAMO_NAMES/JUP_SN_BOSCAR_CAMO_4,JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,39487,2500,,,,jup_jp36_sn_boscar_progression,,0
18111,jup_jp36_sn_boscar_camo_ob_gold,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,JUP_OB_CAMO_CHALLENGES/GOLD,1,45976,4000,,,,jup_jp36_sn_boscar_camo_ob_gold_unlock,,0
18147,jup_jp36_sn_boscar_camo_ob_gold_unlock,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,17967|18003|18039|18075,0
18183,jup_jp36_sn_boscar_camo_ob_plat,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45982,5000,,,,jup_jp36_sn_boscar_camo_plat_unlock_ob,,0
18219,jup_jp36_sn_boscar_camo_plat_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,26059|17897,0
18255,jup_jp36_sn_boscar_camo_ob_dama,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,JUP_OB_CAMO_CHALLENGES/POLYATOMIC,10,45988,7500,,,,jup_jp36_sn_boscar_camo_dama_unlock_ob,,0
18291,jup_jp36_sn_boscar_camo_dama_unlock_ob,,,2,,,,,,,26097|17886,0
18328,jup_jp36_sn_boscar_camo_mastery_gold_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,41655+42222,4000,,,,jup_jp36_sn_boscar_camo_mastery_gold_unlock_ob,,0
18365,jup_jp36_sn_boscar_camo_mastery_gold_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18111|16557,0
18402,jup_jp36_sn_boscar_camo_mastery_plat_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,41749+42094,5000,,,,jup_jp36_sn_boscar_camo_mastery_plat_unlock_ob,,0
18439,jup_jp36_sn_boscar_camo_mastery_plat_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18183|16557,0
18476,jup_jp36_sn_boscar_camo_mastery_dama_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,41560+42344,7500,,,,jup_jp36_sn_boscar_camo_mastery_dama_unlock_ob,,0
18513,jup_jp36_sn_boscar_camo_mastery_dama_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18255|16557,0
18550,jup_jp36_sn_boscar_camo_mastery_orion_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,43766+43371,10000,,,,jup_jp36_sn_boscar_camo_mastery_orion_unlock_ob,,0
18587,jup_jp36_sn_boscar_camo_mastery_orion_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|16557,0
18623,jup_jp36_sn_boscar_mastery_completionist_ob,JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43185,,,,,,18328|18402|18476|18550,0
25983,jup_jp36_sn_boscar_camo_gold_wrapper,,CHALLENGE/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_DESC,1,,,,,,,17132,0
26021,jup_jp36_sn_boscar_camo_plat_wrapper,,CHALLENGE/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_DESC,1,,,,,,,17134,0
26059,jup_jp36_sn_boscar_camo_ob_gold_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_ZM_DESC,1,,,,,,,18111,0
26097,jup_jp36_sn_boscar_camo_ob_plat_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_ZM_DESC,1,,,,,,,18183,0
25984,jup_jp22_la_dromeo_camo_gold_wrapper,,CHALLENGE/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_DESC,1,,,,,,,13471,0
26022,jup_jp22_la_dromeo_camo_plat_wrapper,,CHALLENGE/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_DESC,1,,,,,,,13473,0
26060,jup_jp22_la_dromeo_camo_ob_gold_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_ZM_DESC,1,,,,,,,18112,0
26098,jup_jp22_la_dromeo_camo_ob_plat_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_ZM_DESC,1,,,,,,,18184,0
17160,jup_jp26_la_mike32_camo_1,JUP_CHALLENGE/JUP_JP26_LA_MIKE32_CAMO_1,JUP_CHALLENGE/JUP_JP26_LA_MIKE32_CAMO_1_DESC,25,32140,1000,,,,jup_jp26_la_mike32_progression,,0
17161,jup_jp26_la_mike32_camo_gold,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,JUP_CHALLENGE/JUP_JP26_LA_MIKE32_CAMO_GOLD_DESC,10,36053,4000,,,,jup_jp26_la_mike32_camo_gold_unlock,,0
17162,jup_jp26_la_mike32_camo_gold_unlock,CHALLENGE/CAMO_UNLOCK_GOLD_JUP,CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,17160,0
17163,jup_jp26_la_mike32_camo_plat,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,JUP_CHALLENGE/JUP_JP26_LA_MIKE32_CAMO_PLAT_DESC,25,36054,5000,,,,jup_jp26_la_mike32_camo_plat_unlock,,0
17164,jup_jp26_la_mike32_camo_dama,JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,JUP_CHALLENGE/JUP_JP26_LA_MIKE32_CAMO_DAMA_DESC,25,36055,7500,,,,jup_jp26_la_mike32_camo_dama_unlock,,0
17165,jup_jp26_la_mike32_mastery_gold,CHALLENGE/CAMO_MASTERY_GOLD_JUP,CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,41830+44197,4000,,,,jup_jp26_la_mike32_mastery_gold_unlock,,0
17166,jup_jp26_la_mike32_mastery_plat,CHALLENGE/CAMO_MASTERY_PLAT_JUP,CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,42203+41823,5000,,,,jup_jp26_la_mike32_mastery_plat_unlock,,0
17167,jup_jp26_la_mike32_mastery_dama,CHALLENGE/CAMO_MASTERY_POLY_JUP,CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,42184+41790,7500,,,,jup_jp26_la_mike32_mastery_dama_unlock,,0
17168,jup_jp26_la_mike32_mastery_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17161|12595,0
17169,jup_jp26_la_mike32_mastery_plat_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17163|12595,0
17170,jup_jp26_la_mike32_mastery_dama_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17164|12595,0
17171,jup_jp26_la_mike32_camo_plat_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,25985|13820,0
17172,jup_jp26_la_mike32_camo_dama_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,26023|11805,0
17173,jup_jp26_la_mike32_mastery_orion,CHALLENGE/CAMO_MASTERY_ORION_JUP,CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41367+42148,10000,,,,jup_jp26_la_mike32_mastery_orion_unlock,,0
17174,jup_jp26_la_mike32_mastery_orion_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|12595,0
17175,jup_jp26_la_mike32_mastery_completionist,CHALLENGE/MASTERY_COMPLETIONIST_JUP,CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43241,,,,,,17165|17166|17167|17173,0
17969,jup_jp26_la_mike32_camo_ob_1,JUP_OB_CAMO_NAMES/JUP_LAU_MIKE32_CAMO_1,JUP_OB_CAMO_CHALLENGES/BASE_1,250,39401,1000,,,,jup_jp26_la_mike32_progression,,0
18113,jup_jp26_la_mike32_camo_ob_gold,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,JUP_OB_CAMO_CHALLENGES/GOLD,1,47127,4000,,,,jup_jp26_la_mike32_camo_ob_gold_unlock,,0
18149,jup_jp26_la_mike32_camo_ob_gold_unlock,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,1,,,,,,,17969,0
18185,jup_jp26_la_mike32_camo_ob_plat,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,JUP_OB_CAMO_CHALLENGES/PLATINUM,300,47128,5000,,,,jup_jp26_la_mike32_camo_plat_unlock_ob,,0
18221,jup_jp26_la_mike32_camo_plat_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,26061|17892,0
18257,jup_jp26_la_mike32_camo_ob_dama,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,JUP_OB_CAMO_CHALLENGES/POLYATOMIC,10,47129,7500,,,,jup_jp26_la_mike32_camo_dama_unlock_ob,,0
18293,jup_jp26_la_mike32_camo_dama_unlock_ob,,,2,,,,,,,26099|17886,0
18330,jup_jp26_la_mike32_camo_mastery_gold_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,43624+42216,4000,,,,jup_jp26_la_mike32_camo_mastery_gold_unlock_ob,,0
18367,jup_jp26_la_mike32_camo_mastery_gold_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18113|12595,0
18404,jup_jp26_la_mike32_camo_mastery_plat_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,43655+42088,5000,,,,jup_jp26_la_mike32_camo_mastery_plat_unlock_ob,,0
18441,jup_jp26_la_mike32_camo_mastery_plat_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18185|12595,0
18478,jup_jp26_la_mike32_camo_mastery_dama_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,43608+42338,7500,,,,jup_jp26_la_mike32_camo_mastery_dama_unlock_ob,,0
18515,jup_jp26_la_mike32_camo_mastery_dama_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18257|12595,0
18552,jup_jp26_la_mike32_camo_mastery_orion_ob,JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,41460+43365,10000,,,,jup_jp26_la_mike32_camo_mastery_orion_unlock_ob,,0
18589,jup_jp26_la_mike32_camo_mastery_orion_unlock_ob,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|12595,0
18625,jup_jp26_la_mike32_mastery_completionist_ob,JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43242,,,,,,18330|18404|18478|18552,0
25985,jup_jp26_la_mike32_camo_gold_wrapper,,CHALLENGE/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_DESC,1,,,,,,,17161,0
26023,jup_jp26_la_mike32_camo_plat_wrapper,,CHALLENGE/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_DESC,1,,,,,,,17163,0
26061,jup_jp26_la_mike32_camo_ob_gold_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_PLAT_REQ_GOLD_JUP_ZM_DESC,1,,,,,,,18113,0
26099,jup_jp26_la_mike32_camo_ob_plat_wrapper,,JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_DAMA_REQ_PLAT_JUP_ZM_DESC,1,,,,,,,18185,0
