20740,jup_ob_sb_ch_ex_crops_season,JUP_OB_STICKER_BOOK/CAREER_EX_CROPS_SEASON_NAME,JUP_OB_STICKER_BOOK/CAREER_EX_CROPS_SEASON_DESC,5|15|30,||35699,500|1000|2000,,1,,,,,,OB,0
20741,jup_ob_sb_ch_ex_rapid_harvest,JUP_OB_STICKER_BOOK/CAREER_EX_RAPID_HARVEST_NAME,JUP_OB_STICKER_BOOK/CAREER_EX_RAPID_HARVEST_DESC,1|3|5,||43665,500|1000|2000,,2,,,,,,OB,0
20742,jup_ob_sb_ch_ex_dark_depths,JUP_OB_STICKER_BOOK/CAREER_EX_DARK_DEPTHS_NAME,JUP_OB_STICKER_BOOK/CAREER_EX_DARK_DEPTHS_DESC,10|25|50,||35698,500|1000|2000,,3,,,,,,OB,0
20743,jup_ob_sb_ch_ex_home_sweet_home,JUP_OB_STICKER_BOOK/CAREER_EX_SWEET_HOME_NAME,JUP_OB_STICKER_BOOK/CAREER_EX_SWEET_HOME_DESC,15|30|75,||35697,500|1000|2000,,4,,,,,,OB,0
20744,jup_ob_sb_ch_ex_belly_of_the_beast,JUP_OB_STICKER_BOOK/CAREER_EX_BELLY_BEAST_NAME,JUP_OB_STICKER_BOOK/CAREER_EX_BELLY_BEAST_DESC,50|125|250,||35696,500|1000|2000,,5,,,,,,OB,0
20745,jup_ob_sb_ch_ex_dealers_of_death,JUP_OB_STICKER_BOOK/CAREER_EX_DEALER_DEATH_NAME,JUP_OB_STICKER_BOOK/CAREER_EX_DEALER_DEATH_DESC,5|15|30,||35695,500|1000|2000,,6,,,,,,OB,0
20746,jup_ob_sb_ch_ex_exorcist_mastery,JUP_OB_STICKER_BOOK/CAREER_EX_EXORCIST_MASTERY_NAME,JUP_OB_STICKER_BOOK/CAREER_EX_EXORCIST_MASTERY_DESC,6,43584,2500,,5,20740|20741|20742|20743|20744|20745,,,,,,0
20887,jup_ob_sb_ch_dc_holding_it_down,JUP_OB_STICKER_BOOK/VETERAN_DC_HOLDING_DOWN_NAME,JUP_OB_STICKER_BOOK/VETERAN_DC_HOLDING_DOWN_DESC,25,35694,1000,,1,,,,,,OB,0
20888,jup_ob_sb_ch_dc_deadmans_best_friend,JUP_OB_STICKER_BOOK/VETERAN_DC_DEADMAN_NAME,JUP_OB_STICKER_BOOK/VETERAN_DC_DEADMAN_DESC,1,35693,1000,,2,,,,,,OB,0
20891,jup_ob_sb_ch_dc_unstoppable,JUP_OB_STICKER_BOOK/VETERAN_DC_UNSTOPPABLE_NAME,JUP_OB_STICKER_BOOK/VETERAN_DC_UNSTOPPABLE_DESC,1,35692,1000,,3,,,,,,OB,0
20890,jup_ob_sb_ch_dc_scoped_in,JUP_OB_STICKER_BOOK/VETERAN_DC_SCOPED_IN_NAME,JUP_OB_STICKER_BOOK/VETERAN_DC_SCOPED_IN_DESC,300,35691,1000,,4,,,,,,OB,0
20892,jup_ob_sb_ch_dc_not_without_a_fight,JUP_OB_STICKER_BOOK/VETERAN_DC_WITHOUT_FIGHT_NAME,JUP_OB_STICKER_BOOK/VETERAN_DC_WITHOUT_FIGHT_DESC,10,35690,1000,,5,,,,,,OB,0
20893,jup_ob_sb_ch_dc_piercing_shot,JUP_OB_STICKER_BOOK/VETERAN_DC_PIERCING_SHOT_NAME,JUP_OB_STICKER_BOOK/VETERAN_DC_PIERCING_SHOT_DESC,25,35689,1000,,6,,,,,,OB,0
20894,jup_ob_sb_ch_dc_decorated_mastery,JUP_OB_STICKER_BOOK/VETERAN_DC_DECORATED_MASTERY_NAME,JUP_OB_STICKER_BOOK/VETERAN_DC_DECORATED_MASTERY_DESC,6,43585,2500,,6,20887|20888|20891|20890|20892|20893,,,,,,0
21036,jup_ob_sb_ch_pd_firestorm,JUP_OB_STICKER_BOOK/VETERAN_PD_FIRESTORM_NAME,JUP_OB_STICKER_BOOK/VETERAN_PD_FIRESTORM_DESC,250|750|1500,||35688,500|1000|2000,,1,,,,,,OB,0
21037,jup_ob_sb_ch_pd_dielectric,JUP_OB_STICKER_BOOK/VETERAN_PD_DIELECTRIC_NAME,JUP_OB_STICKER_BOOK/VETERAN_PD_DIELECTRIC_DESC,250|750|1500,||35687,500|1000|2000,,2,,,,,,OB,0
21038,jup_ob_sb_ch_pd_hypothermic,JUP_OB_STICKER_BOOK/VETERAN_PD_HYPOTHERMIC_NAME,JUP_OB_STICKER_BOOK/VETERAN_PD_HYPOTHERMIC_DESC,250|750|1500,||35686,500|1000|2000,,3,,,,,,OB,0
21039,jup_ob_sb_ch_pd_hypergolic,JUP_OB_STICKER_BOOK/VETERAN_PD_HYPERGOLIC_NAME,JUP_OB_STICKER_BOOK/VETERAN_PD_HYPERGOLIC_DESC,250|750|1500,||35685,500|1000|2000,,4,,,,,,OB,0
21040,jup_ob_sb_ch_pd_enthralling,JUP_OB_STICKER_BOOK/VETERAN_PD_ENTHRALLING_NAME,JUP_OB_STICKER_BOOK/VETERAN_PD_ENTHRALLING_DESC,250|750|1500,||35684,500|1000|2000,,5,,,,,,OB,0
21041,jup_ob_sb_ch_pd_elemental,JUP_OB_STICKER_BOOK/VETERAN_PD_ELEMENTAL_NAME,JUP_OB_STICKER_BOOK/VETERAN_PD_ELEMENTAL_DESC,250|750|1500,||35683,500|1000|2000,,6,,,,,,OB,0
21042,jup_ob_sb_ch_pd_periodic_mastery,JUP_OB_STICKER_BOOK/VETERAN_PD_PERIODIC_MASTERY_NAME,JUP_OB_STICKER_BOOK/VETERAN_PD_PERIODIC_MASTERY_DESC,6,43586,2500,,7,21036|21037|21038|21039|21040|21041,,,,,,0
21047,jup_ob_sb_ch_sg_hoarder,JUP_OB_STICKER_BOOK/VETERAN_SG_HOARDER_NAME,JUP_OB_STICKER_BOOK/VETERAN_SG_HOARDER_DESC,250|500|1000,||35682,500|1000|2000,,1,,,,,,OB,0
21048,jup_ob_sb_ch_sg_junkman,JUP_OB_STICKER_BOOK/VETERAN_SG_JUNKMAN_NAME,JUP_OB_STICKER_BOOK/VETERAN_SG_JUNKMAN_DESC,10000|25000|50000,||35681,500|1000|2000,,2,,,,,,OB,0
21049,jup_ob_sb_ch_sg_gun_runner,JUP_OB_STICKER_BOOK/VETERAN_SG_GUN_RUNNER_NAME,JUP_OB_STICKER_BOOK/VETERAN_SG_GUN_RUNNER_DESC,250|500|1000,||35680,500|1000|2000,,3,,,,,,OB,0
21050,jup_ob_sb_ch_sg_acquired_taste,JUP_OB_STICKER_BOOK/VETERAN_SG_ACQUIRED_TASTE_NAME,JUP_OB_STICKER_BOOK/VETERAN_SG_ACQUIRED_TASTE_DESC,25|50|100,||35679,500|1000|2000,,4,,,,,,OB,0
21051,jup_ob_sb_ch_sg_organ_donor,JUP_OB_STICKER_BOOK/VETERAN_SG_ORGAN_DONOR_NAME,JUP_OB_STICKER_BOOK/VETERAN_SG_ORGAN_DONOR_DESC,25|50|100,||35678,500|1000|2000,,5,,,,,,OB,0
21052,jup_ob_sb_ch_sg_rags_to_riches,JUP_OB_STICKER_BOOK/VETERAN_SG_RAGS_RICHES_NAME,JUP_OB_STICKER_BOOK/VETERAN_SG_RAGS_RICHES_DESC,100000|250000|500000,||43666,500|1000|2000,,6,,,,,,OB,0
21053,jup_ob_sb_ch_sg_scrounger_mastery,JUP_OB_STICKER_BOOK/VETERAN_SG_SCROUNGER_MASTERY_NAME,JUP_OB_STICKER_BOOK/VETERAN_SG_SCROUNGER_MASTERY_DESC,6,43587,2500,,8,21047|21048|21049|21050|21051|21052,,,,,,0
21054,jup_ob_sb_ch_bt_greater_demon,JUP_OB_STICKER_BOOK/VETERAN_BT_GREATER_DEMON_NAME,JUP_OB_STICKER_BOOK/VETERAN_BT_GREATER_DEMON_DESC,5|10|20,||35677,500|1000|2000,,1,,,,,,OB,0
21055,jup_ob_sb_ch_bt_mangler_mangling,JUP_OB_STICKER_BOOK/VETERAN_BT_MANGLER_MANGLING_NAME,JUP_OB_STICKER_BOOK/VETERAN_BT_MANGLER_MANGLING_DESC,25|50|100,||35676,500|1000|2000,,2,,,,,,OB,0
21056,jup_ob_sb_ch_bt_practical_joker,JUP_OB_STICKER_BOOK/VETERAN_BT_PRACTICAL_JOKER_NAME,JUP_OB_STICKER_BOOK/VETERAN_BT_PRACTICAL_JOKER_DESC,25|50|100,||35675,500|1000|2000,,3,,,,,,OB,0
21057,jup_ob_sb_ch_bt_disciple_discipline,JUP_OB_STICKER_BOOK/VETERAN_BT_DISCIPLE_DISCIPLINE_NAME,JUP_OB_STICKER_BOOK/VETERAN_BT_DISCIPLE_DISCIPLINE_DESC,25|50|100,||35674,500|1000|2000,,4,,,,,,OB,0
21058,jup_ob_sb_ch_bt_hellbound,JUP_OB_STICKER_BOOK/VETERAN_BT_HELLBOUND_NAME,JUP_OB_STICKER_BOOK/VETERAN_BT_HELLBOUND_DESC,50|150|300,||43767,500|1000|2000,,5,,,,,,OB,0
21059,jup_ob_sb_ch_bt_apex_predator,JUP_OB_STICKER_BOOK/VETERAN_BT_APEX_PREDETOR_NAME,JUP_OB_STICKER_BOOK/VETERAN_BT_APEX_PREDATOR_DESC,1|5|10,||35673,500|1000|2000,,6,,,,,,OB,0
21060,jup_ob_sb_ch_bt_bestiary_mastery,JUP_OB_STICKER_BOOK/VETERAN_BT_BESTIARY_MASTERY_NAME,JUP_OB_STICKER_BOOK/VETERAN_BT_BESTIARY_MASTERY_DESC,6,43588,2500,,9,21054|21055|21056|21057|21058|21059,,,,,,0
21061,jup_ob_sb_ch_ep_fully_loaded,JUP_OB_STICKER_BOOK/VETERAN_EP_FULLY_LOADED_NAME,JUP_OB_STICKER_BOOK/VETERAN_EP_FULLY_LOADED_DESC,1,35672,1000,,1,,,,,,OB,0
21062,jup_ob_sb_ch_ep_blitzkrieg,JUP_OB_STICKER_BOOK/VETERAN_EP_BLTZKRIEG_NAME,JUP_OB_STICKER_BOOK/VETERAN_EP_BLITZKRIEG_DESC,1,35671,1000,,2,,,,,,OB,0
21063,jup_ob_sb_ch_ep_world_tour,JUP_OB_STICKER_BOOK/VETERAN_EP_WORLD_TOUR_NAME,JUP_OB_STICKER_BOOK/VETERAN_EP_WORLD_TOUR_DESC,1,35670,1000,,3,,,,,,OB,0
21069,jup_ob_sb_ch_ep_deaths_icy_grasp,JUP_OB_STICKER_BOOK/VETERAN_EP_DEATHS_GRASP_NAME,JUP_OB_STICKER_BOOK/VETERAN_EP_DEATHS_GRASP_DESC,1,43600,1000,,4,,,,,,OB,0
21065,jup_ob_sb_ch_ep_going_down_swinging,JUP_OB_STICKER_BOOK/VETERAN_EP_DOWN_SWINGING_NAME,JUP_OB_STICKER_BOOK/VETERAN_EP_DOWN_SWINGING_DESC,1,35669,1000,,5,,,,,,OB,0
21066,jup_ob_sb_ch_ep_indigestion,JUP_OB_STICKER_BOOK/VETERAN_EP_INDIGESTION_NAME,JUP_OB_STICKER_BOOK/VETERAN_EP_INDIGESTION_DESC,1,37182,1000,,6,,,,,,OB,0
21067,jup_ob_sb_ch_ep_expert_mastery,JUP_OB_STICKER_BOOK/VETERAN_EP_EXPERT_MASTERY_NAME,JUP_OB_STICKER_BOOK/VETERAN_EP_EXPERT_MASTERY_DESC,6,43589,2500,,10,21061|21062|21063|21069|21065|21066,,,,,,0
