111,vehDefenseT2,special,vehicle_defense_tier_2,200,LUA_MENU_MP/UPGRADE_VEH_DEFENSE_T2,LUA_MENU_MP/UPGRADE_VEH_DEFENSE_T2_DESC,hud_icon_loot_armor_plate,1,LUA_MENU_MP/KIOSK_TAB_RISK_UPGRADE,50,,,0,
112,vehicleRefillTrophy,special,vehicle_refill_trophy,200,MP_BR_INGAME/VEHICLE_REFILL_TROPHY,MP_BR_INGAME/KIOSK_ITEM_VEHICLE_REFILL_TROPHY_DESC,ui_mp_br_loot_icon_truckwar_trophy,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
113,vehicleRepair,special,vehicle_repair,200,MP_BR_INGAME/REPAIR_VEHICLE,MP_BR_INGAME/KIOSK_ITEM_REPAIR_VEHICLE_DESC,ui_mp_br_loot_icon_truckwar_repair,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
114,vehicleReplace,special,vehicle_replace,200,MP_BR_INGAME/REPLACE_VEHICLE,MP_BR_INGAME/KIOSK_ITEM_REPLACE_VEHICLE_DESC,ui_mp_br_loot_icon_truckwar_redeploy,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
115,vehicleUpgradeArmor,special,vehicle_upgrade_armor,200,MP_BR_INGAME/VEHICLE_UPGRADE_ARMOR,MP_BR_INGAME/KIOSK_ITEM_VEHICLE_UPGRADE_ARMOR_DESC,ui_mp_br_loot_icon_truckwar_armor,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
116,vehicleUpgradeBarrel,special,vehicle_upgrade_barrel,200,MP_BR_INGAME/VEHICLE_UPGRADE_BARREL,MP_BR_INGAME/KIOSK_ITEM_VEHICLE_UPGRADE_BARREL_DESC,ui_mp_br_loot_icon_truckwar_barrel,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
117,vehicleUpgradeTrophy,special,vehicle_upgrade_trophy,200,MP_BR_INGAME/VEHICLE_UPGRADE_TROPHY,MP_BR_INGAME/KIOSK_ITEM_VEHICLE_UPGRADE_TROPHY_DESC,ui_mp_br_loot_icon_truckwar_trophy,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
118,vehicleUpgradeUAV,special,vehicle_upgrade_uav,200,MP_BR_INGAME/VEHICLE_UPGRADE_UAV,MP_BR_INGAME/KIOSK_ITEM_VEHICLE_UPGRADE_UAV_DESC,ui_mp_br_loot_icon_truckwar_radar,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
119,brloot_armor_plate,special,armor_plate,40,EQUIPMENT/ARMOR_PLATE_BR,EQUIPMENT/ARMOR_PLATE_DESC_BR,hud_icon_loot_armor_plate,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8372,,0,
120,brloot_backpack_large,special,brloot_backpack_large,240,MP/BR_BACKPACK_LARGE,MP/BR_BACKPACK_LARGE_DESC,hud_icon_loot_backpack_large,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8545,,0,
121,brloot_backpack_medium,special,brloot_backpack_medium,165,MP/BR_BACKPACK_MEDIUM,MP/BR_BACKPACK_MEDIUM_DESC,hud_icon_loot_backpack_medium,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8600,,0,
122,brloot_equip_gasmask,special,brloot_equip_gasmask,165,MP/BR_GASMASK,MP/BR_GASMASK_DESC,hud_icon_equipment_gas_mask,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8400,,0,
123,brloot_equip_gasmask_durable,special,brloot_equip_gasmask_durable,290,MP/BR_GASMASK_DURABLE,MP/BR_GASMASK_DURABLE_DESC,hud_icon_equipment_gas_mask_durable,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8590,,0,
124,brloot_health_adrenaline,equipment,equip_adrenaline,40,EQUIPMENT/ADRENALINE_BR,EQUIPMENT/ADRENALINE_DESC,hud_icon_equipment_stim,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27268,,0,
125,brloot_killstreak_circle_peek,killstreak,circle_peek,240,KILLSTREAKS/CIRCLE_PEEK,KILLSTREAKS/CIRCLE_PEEK_DESC,hud_icon_killstreak_circle_peek,3,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,9152,,0,
126,brloot_killstreak_shieldturret,killstreak,manual_turret,400,KILLSTREAKS/MANUAL_TURRET,KILLSTREAKS/MANUAL_TURRET_DESC,hud_icon_killstreak_turret,3,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,,,0,
127,brloot_offhand_atmine,equipment,equip_at_mine,50,EQUIPMENT/ATMINE_BR,EQUIPMENT/AT_MINE_DESC,hud_icon_equipment_at_mine,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27260,,0,
128,brloot_offhand_binoculars,equipment,equip_binoculars,60,EQUIPMENT/BINOCULARS,EQUIPMENT/BINOCULARS_DESC,hud_icon_equipment_spotter_scope,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,9087,,0,
129,brloot_offhand_c4,equipment,equip_c4,70,EQUIPMENT/C4,EQUIPMENT/C4_DESC,hud_icon_equipment_c4,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27251,,0,
130,brloot_offhand_claymore,equipment,equip_claymore,70,EQUIPMENT/CLAYMORE_BR,EQUIPMENT/CLAYMORE_DESC,hud_icon_equipment_claymore,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27250,,0,
131,brloot_offhand_concussion,equipment,equip_concussion,40,EQUIPMENT/CONCUSSION_BR,EQUIPMENT/CONCUSSION_DESC,hud_icon_equipment_stun,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27263,,0,
132,brloot_offhand_decoy,equipment,equip_decoy,60,EQUIPMENT/DECOY_BR,EQUIPMENT/DECOY_DESC,hud_icon_equipment_decoy,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27269,,0,
133,brloot_offhand_deployed_decoy,fieldupgrade,super_deployed_decoy,200,EQUIPMENT/DEPLOYED_DECOY,EQUIPMENT/DEPLOYED_DECOY_DESC,hud_icon_fieldupgrade_inflatable_decoy,3,MP_BR_INGAME/ITEM_TYPE_SUPER,50,27298,EQUIPMENT/DEPLOYED_DECOY_DESC_GAMEPAD,0,
134,brloot_offhand_flash,equipment,equip_flash,40,EQUIPMENT/FLASH_BR,EQUIPMENT/FLASH_DESC,hud_icon_equipment_flash,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27262,,0,
135,brloot_offhand_frag,equipment,equip_frag,50,EQUIPMENT/FRAG_BR,EQUIPMENT/FRAG_DESC,hud_icon_equipment_frag,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27087,,0,
136,brloot_offhand_gas,equipment,equip_gas_grenade,40,EQUIPMENT/GAS_BR,EQUIPMENT/GAS_DESC,hud_icon_equipment_gas,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27267,,0,
137,brloot_offhand_geigercounter,equipment,equip_geigercounter,50,EQUIPMENT/GEIGER_COUNTER,EQUIPMENT/GEIGER_COUNTER_DESC,hud_icon_equipment_geiger,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,9106,,0,
138,brloot_offhand_heartbeatsensor,equipment,equip_hb_sensor,105,EQUIPMENT/HEARTBEATSENSOR_BR,EQUIPMENT/HB_SENSOR_DESC,hud_icon_equipment_hb_sensor,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,9092,,0,
139,brloot_offhand_molotov,equipment,equip_molotov,35,EQUIPMENT/MOLOTOV_BR,EQUIPMENT/MOLOTOV_DESC,hud_icon_equipment_molotov,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27257,,0,
140,brloot_offhand_semtex,equipment,equip_semtex,70,EQUIPMENT/SEMTEX_BR,EQUIPMENT/SEMTEX_DESC,hud_icon_equipment_semtex,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27258,,0,
141,brloot_offhand_shockstick,equipment,equip_shockstick,60,EQUIPMENT/SHOCK_STICK,EQUIPMENT/SHOCK_STICK_DESC,hud_icon_equipment_shock_stick,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27299,,0,
142,brloot_offhand_smoke,equipment,equip_smoke,25,EQUIPMENT/SMOKE,EQUIPMENT/SMOKE_DESC,hud_icon_equipment_smoke,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27264,,0,
143,brloot_offhand_snapshot,equipment,equip_snapshot_grenade,40,EQUIPMENT/SNAPSHOT_BR,EQUIPMENT/SNAPSHOT_DESC,hud_icon_equipment_snapshot,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27265,,0,
144,brloot_offhand_thermite,equipment,equip_thermite,50,EQUIPMENT/THERMITE_BR,EQUIPMENT/THERMITE_DESC,hud_icon_equipment_thermite,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27261,,0,
145,brloot_offhand_throwingknife,equipment,equip_throwing_knife,50,EQUIPMENT/THROWING_KNIFE_BR,EQUIPMENT/THROWING_KNIFE_DESC,hud_icon_equipment_throwing_knife,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27259,,0,
146,brloot_offhand_throwingknife_fire,equipment,equip_throwing_knife_fire,60,EQUIPMENT/THROWING_KNIFE_BR,EQUIPMENT/THROWING_KNIFE_DESC,hud_icon_equipment_throwing_knife,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,9109,,0,
147,brloot_plate_carrier_3,special,brloot_plate_carrier_3,140,MP/BR_PLATE_CARRIER_3,MP_BR_INGAME/BR_PLATE_CARRIER_3_DESC,hud_icon_loot_armor_heavy,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8410,,0,
148,brloot_self_revive,special,brloot_self_revive,400,MP_BR_INGAME/KIOSK_ITEM_SELF_REVIVE,MP_BR_INGAME/KIOSK_ITEM_SELF_REVIVE_DESC,hud_icon_loot_revive,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8548,,0,
150,brloot_offhand_bunkerbuster,equipment,equip_bunkerbuster,50,EQUIPMENT/BUNKERBUSTER,EQUIPMENT/BUNKERBUSTER_DESC,hud_icon_equipment_bunker_buster,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27302,,0,
151,uavStreak_bonus,killstreak,uav,400,KILLSTREAKS/UAV,KILLSTREAKS/UAV_DESC,hud_icon_killstreak_uav,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,9145,,0,
152,brloot_plate_carrier_2,special,brloot_plate_carrier_2,140,MP/BR_PLATE_CARRIER_2,MP_BR_INGAME/BR_PLATE_CARRIER_2_DESC,hud_icon_loot_armor_medium,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8554,,0,
153,loot_key_fortress,special,loot_key_fortress,200,MP_DMZ_LOCKS/FORTRESS_KEY_NAME,MP_DMZ_LOCKS/FORTRESS_KEY_DESC,hud_icon_loot_keycard_stronghold_01,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,8557,,0,
154,brloot_weapon_ar_golf3_rare,weapon,brloot_weapon_ar_golf3_rare,999,WEAPON/AR_GOLF3,PERKS/AR_GOLF3,hud_icon_weapon_ar_golf3,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11339,,0,
155,brloot_weapon_br_soscar14_rare,weapon,brloot_weapon_br_soscar14_rare,999,WEAPON/BR_SOSCAR14,PERKS/BR_SOSCAR14,hud_icon_weapon_br_soscar14,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11336,,0,
156,brloot_weapon_dm_sbeta_epic,weapon,brloot_weapon_dm_sbeta_epic,999,WEAPON/DM_SBETA,PERKS/DM_SBETA,hud_icon_weapon_dm_sbeta,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11329,,0,
157,brloot_weapon_dm_scromeo_unco,weapon,brloot_weapon_dm_scromeo_unco,999,WEAPON/DM_SCROMEO,PERKS/DM_SCROMEO,hud_icon_weapon_dm_scromeo,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11312,,0,
158,brloot_weapon_dm_la700_unco,weapon,brloot_weapon_dm_la700_unco,999,WEAPON/DM_LA700,PERKS/DM_LA700,hud_icon_weapon_sn_la700,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11348,,0,
159,brloot_weapon_dm_xmike2010_epic,weapon,brloot_weapon_dm_xmike2010_epic,999,WEAPON/DM_XMIKE2010,PERKS/DM_XMIKE2010,hud_icon_weapon_sn_xmike2010,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11340,,0,
160,brloot_weapon_sn_limax_comm,weapon,brloot_weapon_sn_limax_comm,999,WEAPON/SN_LIMAX,PERKS/SN_LIMAX,hud_icon_weapon_sn_limax,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11358,,0,
161,brloot_weapon_sn_mromeo_rare,weapon,brloot_weapon_sn_mromeo_rare,999,WEAPON/SN_MROMEO,PERKS/SN_MROMEO,hud_icon_weapon_sn_mromeo,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11317,,0,
162,brloot_weapon_sh_mbravo_unco,weapon,brloot_weapon_sh_mbravo_unco,999,WEAPON/SH_MBRAVO,PERKS/SH_MBRAVO,hud_icon_weapon_sh_mbravo,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11356,,0,
163,brloot_weapon_sh_mike1014_epic,weapon,brloot_weapon_sh_mike1014_epic,999,WEAPON/SH_MIKE1014,PERKS/SH_MIKE1014,hud_icon_weapon_sh_mike1014,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11366,,0,
164,brloot_weapon_sh_mviktor_rare,weapon,brloot_weapon_sh_mviktor_rare,999,WEAPON/SH_MVIKTOR,PERKS/SH_MVIKTOR,hud_icon_weapon_sh_mviktor,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11328,,0,
165,brloot_weapon_pi_swhiskey_epic,weapon,brloot_weapon_pi_swhiskey_epic,999,WEAPON/PI_SWHISKEY,PERKS/PI_SWHISKEY,hud_icon_weapon_pi_swhiskey,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11367,,0,
166,brloot_weapon_lm_ahotel_unco,weapon,brloot_weapon_lm_ahotel_unco,999,WEAPON/LM_AHOTEL,PERKS/LM_AHOTEL,hud_icon_weapon_lm_ahotel,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11318,,0,
167,brloot_weapon_lm_rkilo_rare,weapon,brloot_weapon_lm_rkilo_rare,999,WEAPON/LM_RKILO,PERKS/LM_RKILO,hud_icon_weapon_lm_rkilo,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11360,,0,
168,brloot_weapon_lm_slima_epic,weapon,brloot_weapon_lm_slima_epic,999,WEAPON/LM_SLIMA,PERKS/LM_SLIMA,hud_icon_weapon_lm_slima,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11314,,0,
169,brloot_weapon_ar_mike16_rare,weapon,brloot_weapon_ar_mike16_rare,999,WEAPON/AR_MIKE16,PERKS/AR_MIKE16,hud_icon_weapon_ar_mike16,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11325,,0,
170,brloot_weapon_ar_akilo105_epic,weapon,brloot_weapon_ar_akilo105_epic,999,WEAPON/AR_AKILO105,PERKS/AR_AKILO105,hud_icon_weapon_ar_akilo105,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11323,,0,
171,brloot_weapon_sm_alpha57_rare,weapon,brloot_weapon_sm_alpha57_rare,999,WEAPON/SM_ALPHA57,PERKS/SM_ALPHA57,hud_icon_weapon_sm_alpha57,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11365,,0,
172,brloot_weapon_sm_aviktor_epic,weapon,brloot_weapon_sm_aviktor_epic,999,WEAPON/SM_AVIKTOR,PERKS/SM_AVIKTOR,hud_icon_weapon_sm_aviktor,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11364,,0,
173,brloot_weapon_sm_beta_unco,weapon,brloot_weapon_sm_beta_unco,999,WEAPON/SM_BETA,PERKS/SM_BETA,hud_icon_weapon_sm_beta,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11341,,0,
174,brloot_weapon_sm_victor_rare,weapon,brloot_weapon_sm_victor_rare,999,WEAPON/SM_VICTOR,PERKS/SM_VICTOR,hud_icon_weapon_sm_victor,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11315,,0,
175,brloot_weapon_sm_papa90_rare,weapon,brloot_weapon_sm_papa90_rare,999,WEAPON/SM_PAPA90,PERKS/SM_PAPA90,hud_icon_weapon_sm_papa90,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11374,,0,
176,brloot_weapon_ar_schotel_epic,weapon,brloot_weapon_ar_schotel_epic,999,WEAPON/AR_SCHOTEL,PERKS/AR_SCHOTEL,hud_icon_weapon_ar_schotel,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11362,,0,
177,brloot_weapon_dm_mike14_lege,weapon,brloot_weapon_dm_mike14_lege,999,WEAPON/DM_MIKE14,PERKS/DM_MIKE14,hud_icon_weapon_dm_mike14,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11350,,0,
178,brloot_weapon_pi_decho_lege,weapon,brloot_weapon_pi_decho_lege,999,WEAPON/PI_DECHO,PERKS/PI_DECHO,hud_icon_weapon_pi_decho,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11324,,0,
179,brloot_weapon_lm_kilo21_lege,weapon,brloot_weapon_lm_kilo21_lege,999,WEAPON/LM_KILO21,PERKS/LM_KILO21,hud_icon_weapon_lm_kilo21,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11342,,0,
180,brloot_weapon_ar_mike4_lege,weapon,brloot_weapon_ar_mike4_lege,999,WEAPON/AR_MIKE4,PERKS/AR_MIKE4,hud_icon_weapon_ar_mike4,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11354,,0,
181,brloot_weapon_sm_victor_lege,weapon,brloot_weapon_sm_victor_lege,999,WEAPON/SM_VICTOR,PERKS/SM_VICTOR,hud_icon_weapon_sm_victor,1,LOOT_MP/ITEM_TYPE_WEAPON,50,11315,,0,
182,loot_key_civic_center,special,loot_key_civic_center,2000,MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME_USED,MP_DMZ_LOCKS/CIVIC_CENTER_KEY_DESC,hud_icon_loot_key_civic_center_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10478,,0,
183,loot_key_embassy,special,loot_key_embassy,2000,MP_DMZ_LOCKS/EMBASSY_KEY_NAME,MP_DMZ_LOCKS/EMBASSY_KEY_DESC,hud_icon_loot_key_embassy_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10464,,0,
184,loot_key_fort,special,loot_key_fort,2000,MP_DMZ_LOCKS/FORT_KEY_NAME,MP_DMZ_LOCKS/FORT_KEY_DESC,hud_icon_loot_key_fort_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10514,,0,
185,loot_key_sira_mall,special,loot_key_sira_mall,2000,MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME,MP_DMZ_LOCKS/SIRA_MALL_KEY_DESC,hud_icon_loot_key_mall_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10463,,0,
186,loot_key_police_academy,special,loot_key_police_academy,2000,MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME,MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_DESC,hud_icon_loot_key_police_station_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10508,,0,
187,loot_key_post_office_stronghold,special,loot_key_post_office_stronghold,2000,MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME,MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_DESC,hud_icon_loot_key_post_office_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10520,,0,
188,loot_key_control_tower,special,loot_key_control_tower,2000,MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME,MP_DMZ_LOCKS/CONTROL_TOWER_KEY_DESC,hud_icon_loot_key_tower_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10453,,0,
189,loot_key_exhume_warehouse,special,loot_key_exhume_warehouse,2000,MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME,MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_DESC,hud_icon_loot_key_warehouse_pristine,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,10467,,0,
190,loot_key_gold_door,special,loot_key_gold_door,2000,MP_BIO_LAB/ACCESS_CARD_GOLD,MP_BIO_LAB/ACCESS_CARD_GOLD_DESC_3,ui_mp_br_loot_icon_keycard,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,9072,,0,
191,brloot_redeploy_token,special,brloot_redeploy_token,600,MP_BR_INGAME/REDEPLOY_TOKEN,MP_BR_INGAME/REDEPLOY_TOKEN_DESC,hud_icon_status_respawn,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27034,,0,
192,brloot_gulag_token,special,brloot_gulag_token,600,MP_BR_INGAME/GULAG_TOKEN,MP_BR_INGAME/GULAG_TOKEN_DESC,ui_mp_br_player_status_token_gulag,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,,,0,
193,supplyDropBR,special,supply_drop,3200,EQUIPMENT/ADVANCED_SUPPLY_DROP,EQUIPMENT/ADVANCED_SUPPLY_DROP_DESC,hud_icon_fieldupgrade_loadout_drop,1,MP_BR_INGAME/ITEM_TYPE_SUPER,50,27274,,0,
194,brloot_plunder_extract,fieldupgrade,super_fulton,200,MP/BR_PLUNDER_EXTRACT,SUPER_MP/BR_PLUNDER_EXTRACT_DESC,ui_mp_br_loot_icon_plunder_extract_balloon_pig,3,MP_BR_INGAME/ITEM_TYPE_SUPER,50,27280,,0,
195,brloot_super_reinforcement_flare,fieldupgrade,super_reinforcement_flare,500,EQUIPMENT/REINFORCEMENT_FLARE,EQUIPMENT/REINFORCEMENT_FLARE_DESC,hud_icon_fieldupgrade_reinforcement_flare,1,MP_BR_INGAME/ITEM_TYPE_SUPER,50,35177,,0,
201,dmz_exfil_personal,special,dmz_exfil_personal,200,DMZ/PERSONAL_EXFIL_UNLOCK_TOKEN,DMZ/PERSONAL_EXFIL_UNLOCK_TOKEN_DESC,hud_icon_shop_personal_exfil,3,MP_BR_INGAME/ITEM_TYPE_GEAR,50,24141,,0,
202,brloot_offhand_deconstation,killstreak,equip_decon_station,400,EQUIPMENT/DECON_STATION,EQUIPMENT/DECON_STATION_DESC,hud_icon_fieldupgrade_trophy,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,34974,,0,
203,brloot_perkpack_demolitionist_br,perkpackage,brloot_perkpack_demolitionist_br,350,PERKS/PERK_PACKAGE_BR_DEMOLITIONIST,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19478,,0,
204,brloot_perkpack_swat_br,perkpackage,brloot_perkpack_swat_br,350,PERKS/PERK_PACKAGE_BR_SWAT,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19479,,0,
205,brloot_perkpack_reserves_br,perkpackage,brloot_perkpack_reserves_br,350,PERKS/PERK_PACKAGE_BR_RESERVES,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19480,,0,
206,brloot_perkpack_insurgent_br,perkpackage,brloot_perkpack_insurgent_br,350,PERKS/PERK_PACKAGE_BR_INSURGENT,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19481,,0,
207,brloot_perkpack_beret_br,perkpackage,brloot_perkpack_beret_br,350,PERKS/PERK_PACKAGE_BR_BERET,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19482,,0,
208,brloot_perkpack_recon_br,perkpackage,brloot_perkpack_recon_br,350,PERKS/PERK_PACKAGE_BR_RECON,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19483,,0,
209,brloot_perkpack_scout_br,perkpackage,brloot_perkpack_scout_br,350,PERKS/PERK_PACKAGE_BR_SCOUT,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19484,,0,
210,brloot_perkpack_sentinel_br,perkpackage,brloot_perkpack_sentinel_br,350,PERKS/PERK_PACKAGE_BR_SENTINEL,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19485,,0,
211,brloot_perkpack_specter_br,perkpackage,brloot_perkpack_specter_br,350,PERKS/PERK_PACKAGE_BR_SPECTER,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19486,,0,
212,brloot_perkpack_vanguard_br,perkpackage,brloot_perkpack_vanguard_br,350,PERKS/PERK_PACKAGE_BR_VANGUARD,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19487,,0,
213,brloot_perkpack_warden_br,perkpackage,brloot_perkpack_warden_br,350,PERKS/PERK_PACKAGE_BR_WARDEN,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19488,,0,
214,brloot_perkpack_weaponspecialist_br,perkpackage,brloot_perkpack_weaponspecialist_br,350,PERKS/PERK_PACKAGE_BR_WEAPONSPECIALIST,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19489,,0,
215,brloot_perkpack_commando_br,perkpackage,brloot_perkpack_commando_br,350,PERKS/PERK_PACKAGE_BR_COMMANDO,,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,19490,,0,
216,loot_key_biobunker_fortress,special,loot_key_biobunker_fortress,2000,MP_BIOBUNKER/FORTRESS_KEY_NAME,MP_BIOBUNKER/FORTRESS_KEY_DESC,hud_icon_loot_keycard_stronghold_01,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,29251,,0,
217,brloot_valuable_bunker_notes_epic,special,brloot_valuable_bunker_notes_epic,2000,MP/BR_VALUABLE_BUNKER_NOTES_EPIC,,hud_icon_loot_school_textbooks,3,MP_BR_INGAME/ITEM_TYPE_VALUABLE,50,28217,,0,
218,brloot_valuable_bunker_server_tape_epic,special,brloot_valuable_bunker_server_tape_epic,2000,MP/BR_VALUABLE_BUNKER_SERVER_TAPE_EPIC,,hud_icon_loot_server_tape_03,3,MP_BR_INGAME/ITEM_TYPE_VALUABLE,50,28222,,0,
219,brloot_valuable_bunker_liquid_nitrogen,special,brloot_valuable_bunker_liquid_nitrogen,2000,MP/BR_VALUABLE_BUNKER_LIQUID_NITROGEN,,hud_icon_loot_container_jug_green_dirty,3,MP_BR_INGAME/ITEM_TYPE_VALUABLE,50,28230,,0,
220,brloot_valuable_bunker_board_epic,special,brloot_valuable_bunker_board_epic,2000,MP/BR_VALUABLE_BUNKER_BOARD_EPIC,,hud_icon_loot_electric_components,3,MP_BR_INGAME/ITEM_TYPE_VALUABLE,50,28225,,0,
