BLUEPRINTS,AttemptingDownload_AlreadyInProgress,2,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/CAMBRIDGESHIRE,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOADING
BLUEPRINTS,AttemptingDownload_NotSignedIn,3,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/VARNUM,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOADING
BLUEPRINTS,AttemptingDownload_ServicesNotReady,4,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/BROOK,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOADING
BLUEPRINTS,AttemptingDownload_OnlineStorageNotInited,5,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/PELE,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOADING
BLUEPRINTS,DownloadAttempted,6,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/BENJAMIN,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOADING
BLUEPRINTS,DownloadAttempted_UnableToEnqueueTask,7,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/LEWIS,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOADING
BLUEPRINTS,DownloadFailed,8,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/HENDERSON,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOAD_FAILED
BLUEPRINTS,DownloadFatalFailure,9,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/GARRISON,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_DOWNLOAD_FAILED
BLUEPRINTS,TimedOut,10,FENCE_STATUS_CODES/OCEANA,FENCE_STATUS_CODES/SWIFT,FENCE_STATUS_DESCRIPTIONS/BLUEPRINTS_TIMED_OUT
MAIN_ONLINE_DATA,None,-1,FENCE_STATUS_CODES/REED,FENCE_STATUS_CODES/YONGSAN,MENU/POPUP_ONLINEDATA
MP_ONLINE_DATA,None,-1,FENCE_STATUS_CODES/LESLEY,FENCE_STATUS_CODES/SIERRA,MENU/POPUP_ONLINEDATA
CP_ONLINE_DATA,None,-1,FENCE_STATUS_CODES/MONTHAN,FENCE_STATUS_CODES/BOBLINGEN,MENU/POPUP_ONLINEDATA
SP_ONLINE_DATA,None,-1,FENCE_STATUS_CODES/LUKE,FENCE_STATUS_CODES/BLUFF,MENU/POPUP_ONLINEDATA
BANDWIDTH_TEST,None,-1,FENCE_STATUS_CODES/WHITING,FENCE_STATUS_CODES/FALZ,FENCE_STATUS_DESCRIPTIONS/BANDWIDTH_TEST_IDLE
BANDWIDTH_TEST,TimedOut,0,FENCE_STATUS_CODES/WHITING,FENCE_STATUS_CODES/MEADE,FENCE_STATUS_DESCRIPTIONS/BANDWIDTH_TEST_TIMED_OUT
PLATFORM_SERVICES,None,-1,FENCE_STATUS_CODES/MCGUIRE,FENCE_STATUS_CODES/LEATHERNECK,ONLINE/ONLINE_SERVICES_ERROR
PLAYERCARD_CACHE,None,-1,FENCE_STATUS_CODES/NICKEL,FENCE_STATUS_CODES/CLOUD,FENCE_STATUS_DESCRIPTIONS/PLAYERCARD_CACHE_IDLE
PLAYERCARD_CACHE,TimedOut,0,FENCE_STATUS_CODES/NICKEL,FENCE_STATUS_CODES/BROOKS,FENCE_STATUS_DESCRIPTIONS/PLAYERCARD_CACHE_TIMED_OUT
BANNED,None,-1,FENCE_STATUS_CODES/CASERMA,FENCE_STATUS_CODES/FAYETTEVILLE,FENCE_STATUS_DESCRIPTIONS/ONLINE_PERMISSIONS_IDLE
BANNED,Banned,0,FENCE_STATUS_CODES/CASERMA,FENCE_STATUS_CODES/RHINO,EXE/ONLINE_PERM_BAN_PLAYER_NO_NAME
BANNED,TempBanned,1,FENCE_STATUS_CODES/CASERMA,FENCE_STATUS_CODES/DELHI,EXE/ONLINE_TEMP_BAN_PLAYER_NO_NAME
BANNED,InMaintenance,2,FENCE_STATUS_CODES/CASERMA,FENCE_STATUS_CODES/GOODFELLOW,ONLINE/ONLINE_SERVICES_ERROR
BANNED,MPOrCPFeatureBanned,3,FENCE_STATUS_CODES/CASERMA,FENCE_STATUS_CODES/RAMSTEIN,EXE/COD_ONLINE_TEMP_BAN_PLAYER
REGION_INFO,None,-1,FENCE_STATUS_CODES/SCHRIEVER,FENCE_STATUS_CODES/FUSSA,FENCE_STATUS_DESCRIPTIONS/REGION_INFO_IDLE
REGION_INFO,Fetching,0,FENCE_STATUS_CODES/SCHRIEVER,FENCE_STATUS_CODES/OBERDACHSTETTEN,FENCE_STATUS_DESCRIPTIONS/REGION_INFO_IN_PROGRESS
REGION_INFO,Retrying,1,FENCE_STATUS_CODES/SCHRIEVER,FENCE_STATUS_CODES/SELFRIDGE,FENCE_STATUS_DESCRIPTIONS/REGION_INFO_IN_PROGRESS
REGION_INFO,RetriesExhausted,2,FENCE_STATUS_CODES/SCHRIEVER,FENCE_STATUS_CODES/ARLIT,FENCE_STATUS_DESCRIPTIONS/REGION_INFO_FAILED
COMMS,None,-1,FENCE_STATUS_CODES/ANDREWS,FENCE_STATUS_CODES/HOLLOMAN,FENCE_STATUS_DESCRIPTIONS/MOTD_IDLE
COMMS,RetriesExhausted,0,FENCE_STATUS_CODES/ANDREWS,FENCE_STATUS_CODES/ANGELES,FENCE_STATUS_DESCRIPTIONS/MOTD_FETCH_FAILED
MATCH_RULES,None,-1,FENCE_STATUS_CODES/MANEUVER,FENCE_STATUS_CODES/PETALUMA,FENCE_STATUS_DESCRIPTIONS/MATCH_RULES_IDLE
MATCH_RULES,Preloaded,0,FENCE_STATUS_CODES/MANEUVER,FENCE_STATUS_CODES/SNELLING,FENCE_STATUS_DESCRIPTIONS/MATCH_RULES_PRELOADED
MATCH_RULES,TimedOut,1,FENCE_STATUS_CODES/MANEUVER,FENCE_STATUS_CODES/CANNON,FENCE_STATUS_DESCRIPTIONS/MATCH_RULES_TIMED_OUT
FRIENDS_LIST,None,-1,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/JACKSONVILLE,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_IDLE
FRIENDS_LIST,FetchingCrossplayFriends,0,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/URBAN,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_FETCHING
FRIENDS_LIST,FetchingIncomingFriendRequests,1,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/AKROTIRI,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_FETCHING_REQUESTS
FRIENDS_LIST,FetchingOutgoingFriendRequests,2,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/STOCKTON,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_FETCHING_REQUESTS
FRIENDS_LIST,FailedFetchCrossplayFriends,3,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/MONTEREY,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_FAILED_FETCH
FRIENDS_LIST,FailedFetchIncomingFriendRequests,4,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/GUNTER,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_FAILED_REQUESTS
FRIENDS_LIST,FailedFetchOutgoingFriendRequests,5,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/SAM,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_FAILED_REQUESTS
FRIENDS_LIST,FetchComplete,6,FENCE_STATUS_CODES/CLARK,FENCE_STATUS_CODES/BALTIMORE,FENCE_STATUS_DESCRIPTIONS/FRIENDS_LIST_COMPLETE
PARTY_SERVICE,None,-1,FENCE_STATUS_CODES/MISAWA,FENCE_STATUS_CODES/CASWELL,FENCE_STATUS_DESCRIPTIONS/PARTY_SERVICE_IDLE
REGULATION_INFO,None,-1,FENCE_STATUS_CODES/LANGLEY,FENCE_STATUS_CODES/ROTA,FENCE_STATUS_DESCRIPTIONS/REGULATION_INFO_IDLE
REGULATION_INFO,TimedOut,0,FENCE_STATUS_CODES/LANGLEY,FENCE_STATUS_CODES/KOJARENA,FENCE_STATUS_DESCRIPTIONS/REGULATION_INFO_TIMED_OUT
COMMERCE,None,-1,FENCE_STATUS_CODES/KASTEL,FENCE_STATUS_CODES/KUNSAN,FENCE_STATUS_DESCRIPTIONS/COMMERCE_IDLE
COMMERCE,ExchangeStateGood,0,FENCE_STATUS_CODES/KASTEL,FENCE_STATUS_CODES/LODGE,FENCE_STATUS_DESCRIPTIONS/COMMERCE_PASSING
COMMERCE,WaitingForInventory,1,FENCE_STATUS_CODES/KASTEL,FENCE_STATUS_CODES/KOSOVO,FENCE_STATUS_DESCRIPTIONS/COMMERCE_ACTIVE
COMMERCE,Working,2,FENCE_STATUS_CODES/KASTEL,FENCE_STATUS_CODES/YOKOTA,FENCE_STATUS_DESCRIPTIONS/COMMERCE_ACTIVE
COMMERCE,ExchangeErrors,3,FENCE_STATUS_CODES/KASTEL,FENCE_STATUS_CODES/NAPLES,FENCE_STATUS_DESCRIPTIONS/COMMERCE_FAILED
COMMERCE,ExchangeShownPopup,4,FENCE_STATUS_CODES/KASTEL,FENCE_STATUS_CODES/DRUM,FENCE_STATUS_DESCRIPTIONS/COMMERCE_FAILED
COMMERCE,TimedOut,5,FENCE_STATUS_CODES/KASTEL,FENCE_STATUS_CODES/STORY,FENCE_STATUS_DESCRIPTIONS/COMMERCE_FAILED
LOOT_UI,None,-1,FENCE_STATUS_CODES/TYNDALL,FENCE_STATUS_CODES/TURKEY,FENCE_STATUS_DESCRIPTIONS/LOOT_IDLE
CDNI,None,-1,FENCE_STATUS_CODES/LEMOORE,FENCE_STATUS_CODES/PRESTWICK,FENCE_STATUS_DESCRIPTIONS/CDNI_IDLE
EVENTS,None,-1,FENCE_STATUS_CODES/RICHARDSON,FENCE_STATUS_CODES/KURDISTAN,FENCE_STATUS_DESCRIPTIONS/EVENTS_IDLE
EVENTS,TimedOut,0,FENCE_STATUS_CODES/RICHARDSON,FENCE_STATUS_CODES/MOUNTAIN,FENCE_STATUS_DESCRIPTIONS/EVENTS_TIMED_OUT
SECURE_STORAGE,None,-1,FENCE_STATUS_CODES/DIMONA,FENCE_STATUS_CODES/POLK,FENCE_STATUS_DESCRIPTIONS/SECURE_STORAGE_IDLE
SECURE_STORAGE,TimedOut,0,FENCE_STATUS_CODES/DIMONA,FENCE_STATUS_CODES/EVERETT,FENCE_STATUS_DESCRIPTIONS/SECURE_STORAGE_TIMED_OUT
CLIENT_CONNECT,None,-1,FENCE_STATUS_CODES/STANLEY,FENCE_STATUS_CODES/ROCKY,FENCE_STATUS_DESCRIPTIONS/CLIENT_CONNECT_IDLE
CLIENT_CONNECT,TimedOut,0,FENCE_STATUS_CODES/STANLEY,FENCE_STATUS_CODES/TANF,FENCE_STATUS_DESCRIPTIONS/CLIENT_CONNECT_TIMED_OUT
SOCIAL,None,-1,FENCE_STATUS_CODES/LETTERKENNY,FENCE_STATUS_CODES/BASHUR,FENCE_STATUS_DESCRIPTIONS/SOCIAL_IDLE
PLAYERSTATS_ONLINE,None,-1,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/BARSTOW,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_IDLE
PLAYERSTATS_ONLINE,StatsFetching,0,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/HAMPSHIRE,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_LOADING
PLAYERSTATS_ONLINE,StatsFetchedNoReset,1,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/MOINES,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_LOADED
PLAYERSTATS_ONLINE,StatsResetNotFound,2,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/EDERLE,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_RESETTING
PLAYERSTATS_ONLINE,StatsResetCorrupt,3,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/LEE,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsResetOnline,4,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/ADVOCATE,MENU/ONLINE_STATS_RESET
PLAYERSTATS_ONLINE,StatsResetPipeline,5,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/BOSNIA,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_RESETTING
PLAYERSTATS_ONLINE,StatsResetBadFileVersion,6,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/ROCK,MENU/STATS_WRONG_VERSION_WARNING
PLAYERSTATS_ONLINE,StatsResetBadPlayerdataVersion,7,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/BLEIDORN,MENU/STATS_VERSION_FAILURE_CONTACT_SUPPORT
PLAYERSTATS_ONLINE,StatsResetDesignVersion,8,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/GOWEN,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_RESETTING
PLAYERSTATS_ONLINE,TimedOut,9,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/KINSER,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_TIMED_OUT
PLAYERSTATS_ONLINE,StatsCorruptNone,10,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/ORLANDO,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptBadChecksum,11,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/LOGAN,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptDecompressFailed,12,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/GUILD,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptDecompressFailedOffline,13,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/HANSCOM,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptBlobReadMismatch,14,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/ASAD,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptMangleDwStatsCorrupt,15,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/DELARAM,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptMemcardDataBroken,16,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/FALLON,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptMemcardReadError,17,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/ISLAND,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptRearErrorOffline,18,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/ROBINS,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_ONLINE,StatsCorruptMemcardOpenError,19,FENCE_STATUS_CODES/NIAMEY,FENCE_STATUS_CODES/FUJI,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,None,-1,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/ANNAPOLIS,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_IDLE
PLAYERSTATS_OFFLINE,StatsFetching,0,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/WHIDBEY,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_LOADING
PLAYERSTATS_OFFLINE,StatsFetchedNoReset,1,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/DELDIN,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_LOADED
PLAYERSTATS_OFFLINE,StatsResetNotFound,2,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/HANSEN,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_RESETTING
PLAYERSTATS_OFFLINE,StatsResetPipeline,3,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/CRETE,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_RESETTING
PLAYERSTATS_OFFLINE,StatsResetDesignVersion,4,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/VANCE,FENCE_STATUS_DESCRIPTIONS/PLAYERSTATS_RESETTING
PLAYERSTATS_OFFLINE,StatsResetCorrupt,5,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/FINTHEN,MENU/CORRUPT_STATS_WARNING_OFFLINE
PLAYERSTATS_OFFLINE,StatsResetBadPlayerdataVersion,6,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/DAEGU,MENU/STATS_WRONG_VERSION_WARNING
PLAYERSTATS_OFFLINE,StatsResetBadFileVersion,7,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/EMIRATES,MENU/STATS_WRONG_VERSION_WARNING
PLAYERSTATS_OFFLINE,StatsCorruptNone,8,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/MIRAMAR,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptBadChecksum,9,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/WAINWRIGHT,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptDecompressFailed,10,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/ZAMA,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptDecompressFailedOffline,11,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/EIELSON,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptBlobReadMismatch,12,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/ALAMITOS,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptMangleDwStatsCorrupt,13,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/FOGARTY,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptMemcardDataBroken,14,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/IRWIN,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptMemcardReadError,15,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/BEAUREGARD,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptRearErrorOffline,16,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/DARBY,MENU/CORRUPT_STATS_WARNING_ONLINE
PLAYERSTATS_OFFLINE,StatsCorruptMemcardOpenError,17,FENCE_STATUS_CODES/SHEPPARD,FENCE_STATUS_CODES/CHINHAE,MENU/CORRUPT_STATS_WARNING_ONLINE
SETPLAYERINFO,None,-1,FENCE_STATUS_CODES/WALLOPS,FENCE_STATUS_CODES/LAMPERTHEIM,FENCE_STATUS_DESCRIPTIONS/SET_PLAYER_INFO_IDLE
SETPLAYERINFO,Active,0,FENCE_STATUS_CODES/WALLOPS,FENCE_STATUS_CODES/ARNOLD,FENCE_STATUS_DESCRIPTIONS/SET_PLAYER_INFO_ACTIVE
SETPLAYERINFO,Complete,1,FENCE_STATUS_CODES/WALLOPS,FENCE_STATUS_CODES/URLAS,FENCE_STATUS_DESCRIPTIONS/SET_PLAYER_INFO_COMPLETE
SETPLAYERINFO,Failed,2,FENCE_STATUS_CODES/WALLOPS,FENCE_STATUS_CODES/BOG,FENCE_STATUS_DESCRIPTIONS/SET_PLAYER_INFO_FAILED
SETPLAYERINFO,TimedOut,3,FENCE_STATUS_CODES/WALLOPS,FENCE_STATUS_CODES/CHARLES,FENCE_STATUS_DESCRIPTIONS/SET_PLAYER_INFO_FAILED
USERLISTS,None,-1,FENCE_STATUS_CODES/HUSTERHOEH,FENCE_STATUS_CODES/ATRUSH,FENCE_STATUS_DESCRIPTIONS/USERLISTS_IDLE
USERLISTS,Fetching,0,FENCE_STATUS_CODES/HUSTERHOEH,FENCE_STATUS_CODES/TRACY,FENCE_STATUS_DESCRIPTIONS/USERLISTS_FETCHING
USERLISTS,Fetched,1,FENCE_STATUS_CODES/HUSTERHOEH,FENCE_STATUS_CODES/WOOD,FENCE_STATUS_DESCRIPTIONS/USERLISTS_FETCHED
USERLISTS,TimedOut,2,FENCE_STATUS_CODES/HUSTERHOEH,FENCE_STATUS_CODES/MOODY,FENCE_STATUS_DESCRIPTIONS/USERLISTS_TIMED_OUT
INSTANCE_INVENTORY,None,-1,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/YORK,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_IDLE
INSTANCE_INVENTORY,Idle,0,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/PATUXENT,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_IDLE
INSTANCE_INVENTORY,Active_Init,1,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/GRIESHEIM,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_Lease,2,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/PALMS,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_Download,3,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/RHINE,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_Fixing,4,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/CURTIS,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Passing,5,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/DAKOTA,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_PASSING
INSTANCE_INVENTORY,TimedOut_Init,6,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/CHAFFEE,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_Lease,7,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/RHODE,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut,8,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/NECK,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,Active_Invalid,9,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/LIVORNO,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_WaitingForLease,10,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/NAVAJO,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_WaitingForStats,11,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/HAMPTON,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_Requested,12,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/UTAH,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_Resolving,13,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/RAVENNA,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,Active_Valid,14,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/SAMOA,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_ACTIVE
INSTANCE_INVENTORY,TimedOut_Invalid,15,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/PUEBLO,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_WaitingForLease,16,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/RUCKER,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_WaitingForStats,17,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/BREMERTON,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_Requested,18,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/ERBENHEIM,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_InProgress,19,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/RHEINLAND,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_ResolvingOverlaps,20,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/ROBINSON,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_Valid,21,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/MALMSTROM,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
INSTANCE_INVENTORY,TimedOut_Failed,22,FENCE_STATUS_CODES/MILDENHALL,FENCE_STATUS_CODES/GRASS,FENCE_STATUS_DESCRIPTIONS/INSTANCE_INVENTORY_TIMED_OUT
ESPORTS_CLIENT,None,-1,FENCE_STATUS_CODES/KABUL,FENCE_STATUS_CODES/BUCHANAN,FENCE_STATUS_DESCRIPTIONS/GENERIC_CONNECTING_ONLINE
ESPORTS_CLIENT,Failed,0,FENCE_STATUS_CODES/KABUL,FENCE_STATUS_CODES/GONSALVES,FENCE_STATUS_DESCRIPTIONS/ESPORTS_CLIENT_FAILED
NOTIFICATIONS,None,-1,FENCE_STATUS_CODES/OMAN,FENCE_STATUS_CODES/KINGSVILLE,FENCE_STATUS_DESCRIPTIONS/GENERIC_CONNECTING_ONLINE
CATALOG,None,-1,FENCE_STATUS_CODES/BLANDING,FENCE_STATUS_CODES/RICO,FENCE_STATUS_DESCRIPTIONS/CATALOG_IDLE
CATALOG,Ready,0,FENCE_STATUS_CODES/BLANDING,FENCE_STATUS_CODES/GULFPORT,FENCE_STATUS_DESCRIPTIONS/CATALOG_READY
CATALOG,Fetching,1,FENCE_STATUS_CODES/BLANDING,FENCE_STATUS_CODES/ANTONIO,FENCE_STATUS_DESCRIPTIONS/CATALOG_FETCHING
CATALOG,TimedOut,2,FENCE_STATUS_CODES/BLANDING,FENCE_STATUS_CODES/SCOTT,FENCE_STATUS_DESCRIPTIONS/CATALOG_TIMED_OUT
ACTIVITY_PARTY,None,-1,FENCE_STATUS_CODES/HURLBURT,FENCE_STATUS_CODES/ALBANY,FENCE_STATUS_DESCRIPTIONS/GENERIC_CONNECTING_ONLINE
