item,brloot_valuable_goldbar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_valuable_laptop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_valuable_liquor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_valuable_comicbook,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_key_fortress,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_key_quarry_storage,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_key_quarry_office,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_key_quarry_control,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_key_fortress_interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_multi_key_fortress,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_key_spectator_gulag,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,loot_key_gulag,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_plate_carrier_3_medic,,318,318,318,318,318,318,318,318,0,318,318,1,1,0,0,318,318,318,318,318,318,318,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,318,0,318,318,,,,
item,brloot_plate_carrier_3_comms,,248,248,248,248,248,248,248,248,0,248,248,0,0,0,0,248,248,248,248,248,248,248,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,248,0,248,248,,,,
item,brloot_plate_carrier_3_stealth,,93,93,93,93,93,93,93,93,0,93,93,0,0,0,0,93,93,93,93,93,93,93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93,0,93,93,,,,
item,brloot_plate_carrier_tempered,,93,93,93,93,93,93,93,93,0,93,93,0,0,0,0,93,93,93,93,93,93,93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93,0,93,93,,,,
tagChance,helmet,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,100,0,,,,
tagChance,vest,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,0,,,,
tagChance,gloves,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,100,0,,,,
tagChance,boots,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0,,,, 
item,loot_key_gulag,,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,,,
pointFlagFilter,loot_spawn_large,0,large|medium|small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pointFlagFilter,loot_spawn_medium,0,medium|small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pointFlagFilter,loot_spawn_small,0,small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
