include,omnvars/omnvars_shared_mp_cp.csv,,,,,,,,,,,,
include,omnvars/mp/omnvars_scorestreaks.csv,,,,,,,,,,,,
include,omnvars/mp/omnvars_vehicles.csv,,,,,,,,,,,,
ui_new_item_discovered,1,,c,i,0,0,99999999,,,,,,
ui_gear_discovered,1,,c,i,0,0,2,,,,,,
ui_current_cursor_item_undiscovered,1,,c,b,0,0,1,,Persistent Undiscovered Icon,,,,
ui_compass_hide_weapon_pings_minimap,1,,g,i,0,0,2,,,,,,# How minimap displays red dots when enemies fire weapons: 0 = SHOW_PINGS_ON_WEAPON_FIRE, 1 = HIDE_PINGS, 2 = SHOW_PINGS_WHEN_UAV_ACTIVE
progression_invalid,1,,g,b,0,0,1,,,,,,
ui_player_spawned_notify,1,,c,b,0,0,1,,,,,,# Tells the UI if the player has spawned yet
ui_sandbox_intro_splash_state,1,,c,i,0,0,2,,,,,,
ui_display_foliage_vignette,1,,c,b,0,0,1,,,,,,
ui_target_has_callsign,1,,c,b,0,0,1,,,,,,
ui_death_hint,1,,g,i,0,0,1000,,,,,,
ui_target_team,1,,c,s,allies,,,,,,,,
ui_armor_warning,1,,c,s,none,,,,,,,,
